id,title,genres,averageRating,numVotes,releaseYear
tt6473300,Mirzapur,"Action, Crime, Thriller",8.4,89614,2018
tt1442462,"The Good Wife","Crime, Drama, Mystery",8.4,86264,2009
tt4189022,"Ash vs Evil Dead","Action, Comedy, Horror",8.4,82729,2015
tt1759761,Veep,Comedy,8.4,68268,2012
tt5249462,Erased,"Animation, Crime, Drama",8.4,66287,2016
tt0262150,"Black Books",Comedy,8.4,63213,2000
tt0995832,"Generation Kill","Drama, War",8.4,61925,2008
tt0925266,"Pushing Daisies","Comedy, Drama, Fantasy",8.4,60834,2007
tt2384811,Utopia,"Drama, Mystery, Sci-Fi",8.4,53588,2013
tt0103584,X-Men,"Action, Adventure, Animation",8.4,52403,1992
tt5743796,Warrior,"Action, Crime, Drama",8.4,50033,2019
tt11247158,"The Legend of Vox Machina","Action, Adventure, Animation",8.4,48952,2022
tt0319969,Carnivàle,"Drama, Fantasy, Mystery",8.4,48161,2003
tt1942683,"The Amazing World of Gumball","Adventure, Animation, Comedy",8.4,47508,2011
tt1227926,"Dr. Horrible's Sing-Along Blog","Comedy, Musical, Sci-Fi",8.4,44657,2008
tt1830379,"Top Boy","Crime, Drama, Thriller",8.4,44518,2011
tt0094582,"The Wonder Years","Comedy, Drama, Family",8.4,42353,1988
tt7658402,"Harley Quinn","Action, Adventure, Animation",8.4,41022,2019
tt0056751,"Doctor Who","Adventure, Drama, Family",8.4,40670,1963
tt0458254,"The Colbert Report","Comedy, News, Talk-Show",8.4,39384,2005
tt6439752,Snowfall,"Crime, Drama",8.4,39085,2017
tt0472027,"John Adams","Biography, Drama, History",8.4,38335,2008
tt0094535,"Red Dwarf","Comedy, Sci-Fi",8.4,38302,1988
tt0112175,"Spider-Man: The Animated Series","Action, Adventure, Animation",8.4,37581,1994
tt2578560,"Broad City",Comedy,8.4,37388,2014
tt2543312,"Halt and Catch Fire",Drama,8.4,36806,2014
tt0105946,"Babylon 5","Action, Adventure, Drama",8.4,35980,1993
tt7078180,"Violet Evergarden","Animation, Drama, Family",8.4,34645,2018
tt13433812,Vincenzo,"Action, Comedy, Crime",8.4,34526,2021
tt4192812,Unforgotten,"Crime, Drama, Mystery",8.4,34439,2015
tt14168162,"Bosch: Legacy","Crime, Drama",8.4,34304,2022
tt1883092,"Generation War","Action, Drama, History",8.4,33990,2013
tt0478942,"Life on Mars","Crime, Drama, Mystery",8.4,33918,2006
tt30217403,Dandadan,"Action, Adventure, Animation",8.4,32639,2024
tt4378376,"Babylon Berlin","Crime, Drama, Thriller",8.4,31874,2017
tt0826760,"The Killing","Crime, Drama, Mystery",8.4,31308,2007
tt11301642,Ethos,Drama,8.4,30878,2020
tt8594324,Ghosts,"Comedy, Fantasy",8.4,30369,2019
tt6905542,"The Dark Crystal: Age of Resistance","Adventure, Family, Fantasy",8.4,28277,2019
tt0086659,"'Allo 'Allo!","Comedy, History, War",8.4,28052,1982
tt6205862,"Inside Look: The People v. O.J. Simpson - American Crime Story","Documentary, Short",8.4,27591,2016
tt0074028,"The Muppet Show","Comedy, Family, Musical",8.4,27063,1976
tt0163503,"Top Gear",Documentary,8.4,25289,1978
tt0416394,"The Mighty Boosh","Comedy, Fantasy, Musical",8.4,24807,2003
tt0098878,"Northern Exposure","Comedy, Drama",8.4,23393,1990
tt0235923,"Invader ZIM","Action, Adventure, Animation",8.4,23310,2001
tt0108872,"My So-Called Life","Comedy, Drama, Romance",8.4,22659,1994
tt0083466,"Police Squad!","Comedy, Crime",8.4,22182,1982
tt0408381,"Doc Martin","Comedy, Drama, Romance",8.4,21512,2004
tt1094229,Heartland,"Drama, Family",8.4,21270,2007
tt0976192,"The Spectacular Spider-Man","Action, Adventure, Animation",8.4,21180,2008
tt8681148,"This Is Going to Hurt","Biography, Comedy, Drama",8.4,20465,2022
tt1734135,"Trollhunters: Tales of Arcadia","Action, Adventure, Animation",8.4,20452,2016
tt0118266,"The New Batman Adventures","Action, Adventure, Animation",8.4,20289,1997
tt0066626,"All in the Family","Comedy, Drama",8.4,19735,1971
tt0075572,Roots,"Biography, Drama, History",8.4,19552,1977
tt2407574,"My Mad Fat Diary","Comedy, Drama, Romance",8.4,19461,2013
tt0053479,"The Andy Griffith Show","Comedy, Family",8.4,18046,1960
tt31510819,MobLand,"Crime, Drama",8.4,17546,2025
tt1553644,"The Ricky Gervais Show","Animation, Comedy, Talk-Show",8.4,17409,2010
tt8888462,Pachinko,Drama,8.4,16397,2022
tt9174582,Brassic,"Comedy, Drama",8.4,16167,2019
tt20234568,"Weak Hero Class 1","Action, Drama, Thriller",8.4,14888,2022
tt27867155,"Mr Bates vs. The Post Office","Biography, Drama",8.4,14439,2024
tt17921714,"A Small Light","Biography, Drama, History",8.4,14365,2023
tt13409432,"Ranking of Kings","Action, Adventure, Animation",8.4,13900,2021
tt0924651,"The Graham Norton Show","Comedy, Music, Talk-Show",8.4,13794,2007
tt24640580,Moving,"Action, Adventure, Fantasy",8.4,13696,2023
tt0098833,"Jeeves and Wooster",Comedy,8.4,13518,1990
tt10183988,"Julie and the Phantoms","Adventure, Comedy, Drama",8.4,13098,2020
tt31123801,"Like There's No Tomorrow","Drama, Romance",8.4,13057,2024
tt5514358,"Steins;Gate 0","Animation, Drama, Mystery",8.4,13051,2018
tt0184135,"The League of Gentlemen","Comedy, Horror",8.4,12760,1999
tt4284216,Healer,"Action, Comedy, Crime",8.4,12568,2014
tt0054533,"The Dick Van Dyke Show","Comedy, Family",8.4,12541,1961
tt0161952,"Saint Seiya: Knights of the Zodiac","Action, Adventure, Animation",8.4,11891,1986
tt0437729,"The Late Late Show with Craig Ferguson","Comedy, Music, Talk-Show",8.4,11715,2005
tt10324164,"Prehistoric Planet","Animation, Documentary, History",8.4,11506,2022
tt0096626,"The Kids in the Hall",Comedy,8.4,11405,1988
tt6461346,Stranger,"Crime, Drama, Mystery",8.4,11166,2017
tt0112084,"Mr. Show with Bob and David",Comedy,8.4,10856,1995
tt0092571,"Anne of Avonlea","Drama, Family, Romance",8.4,10634,1987
tt8146754,"Infinity Train","Action, Adventure, Animation",8.4,10465,2019
tt0105933,"The Adventures of Pete & Pete","Comedy, Drama, Family",8.4,10342,1992
tt0428167,Stromberg,Comedy,8.4,10229,2004
tt0080297,"Tinker Tailor Soldier Spy","Drama, Mystery, Thriller",8.4,10170,1979
tt2919910,"Whose Line Is It Anyway?","Comedy, Game-Show",8.4,10118,2013
tt2528254,"This Is England '90","Comedy, Crime, Drama",8.4,10098,2015
tt0460649,"How I Met Your Mother","Comedy, Drama, Romance",8.3,758994,2005
tt0411008,Lost,"Adventure, Drama, Fantasy",8.3,640899,2004
tt0455275,"Prison Break","Action, Crime, Drama",8.3,627301,2005
tt11198330,"House of the Dragon","Action, Adventure, Drama",8.3,475895,2022
tt1796960,Homeland,"Crime, Drama, Mystery",8.3,369496,2011
tt12637874,Fallout,"Action, Adventure, Drama",8.3,313260,2024
tt5834204,"The Handmaid's Tale","Drama, Sci-Fi, Thriller",8.3,276175,2017
tt8772296,Euphoria,Drama,8.3,271777,2019
tt0904208,Californication,"Comedy, Drama",8.3,192006,2007
tt3006802,Outlander,"Adventure, Drama, Fantasy",8.3,190701,2014
tt11737520,"One Piece","Action, Adventure, Comedy",8.3,174098,2023
tt0118276,"Buffy the Vampire Slayer","Action, Adventure, Drama",8.3,167601,1997
tt3647998,Taboo,"Drama, Mystery, Thriller",8.3,156371,2017
tt13146488,Peacemaker,"Action, Adventure, Comedy",8.3,148045,2022
tt1695360,"The Legend of Korra","Action, Adventure, Animation",8.3,145036,2012
tt0374463,"The Pacific","Action, Adventure, Drama",8.3,138059,2010
tt0496424,"30 Rock",Comedy,8.3,135208,2006
tt2249364,Broadchurch,"Crime, Drama, Mystery",8.3,134209,2013
tt5348176,Barry,"Action, Comedy, Crime",8.3,132912,2018
tt7909970,Unbelievable,"Crime, Drama",8.3,129275,2019
tt1637727,"The Killing","Crime, Drama, Mystery",8.3,129057,2011
tt2699128,"The Leftovers","Drama, Fantasy, Mystery",8.3,121424,2014
tt2234222,"Orphan Black","Drama, Sci-Fi, Thriller",8.3,120337,2013
tt4270492,Billions,Drama,8.3,114247,2016
tt5875444,"Slow Horses","Drama, Thriller",8.3,112471,2022
tt11337908,Maid,Drama,8.3,111903,2021
tt12590266,"Cyberpunk: Edgerunners","Action, Adventure, Animation",8.3,103693,2022
tt8714904,"Narcos: Mexico","Crime, Drama",8.3,97691,2018
tt2249007,"Ray Donovan","Crime, Drama",8.3,96763,2013
tt6517102,Castlevania,"Action, Adventure, Animation",8.3,89070,2017
tt18335752,1923,"Drama, Western",8.3,81691,2022
tt0412253,"Veronica Mars","Crime, Drama, Mystery",8.3,80365,2004
tt13616990,"Chainsaw Man","Action, Animation, Comedy",8.3,75512,2022
tt12327578,"Star Trek: Strange New Worlds","Action, Adventure, Sci-Fi",8.3,64476,2022
tt0445114,Extras,"Comedy, Drama",8.3,62060,2005
tt1344204,"Blue Mountain State","Comedy, Sport",8.3,61477,2010
tt6611916,Kingdom,"Action, Drama, Horror",8.3,59397,2019
tt1699748,"Hell on Wheels","Drama, Western",8.3,57949,2011
tt0383126,MythBusters,"Documentary, Mystery, Reality-TV",8.3,55853,2003
tt0220880,"Courage the Cowardly Dog","Adventure, Animation, Comedy",8.3,54355,1999
tt15477488,Farzi,"Crime, Drama, Thriller",8.3,50670,2023
tt13706018,"Spy x Family","Action, Animation, Comedy",8.3,50496,2022
tt3655448,"The Young Pope",Drama,8.3,49664,2016
tt0115147,"The Daily Show","Comedy, News, Talk-Show",8.3,48878,1996
tt1598754,"24: Live Another Day","Action, Crime, Drama",8.3,47436,2014
tt1466074,Columbo,"Crime, Drama, Mystery",8.3,45031,1971
tt1836037,Longmire,"Action, Crime, Drama",8.3,42035,2012
tt0187636,Farscape,"Action, Adventure, Drama",8.3,41729,1999
tt1416765,Parenthood,"Comedy, Drama",8.3,41134,2010
tt4644488,"Dragon Ball Super","Action, Adventure, Animation",8.3,41089,2015
tt4565380,Fauda,"Action, Drama, Thriller",8.3,40659,2015
tt3636060,Poldark,"Drama, Romance",8.3,37847,2015
tt4057372,Sugarland,"Animation, Comedy, Family",8.3,36059,2019
tt0874936,Life,"Crime, Drama, Mystery",8.3,35964,2007
tt8694364,"Years and Years","Drama, Sci-Fi",8.3,35499,2019
tt9054904,"Why Women Kill","Comedy, Crime, Drama",8.3,35279,2019
tt1702042,"An Idiot Abroad","Adventure, Comedy, Documentary",8.3,35110,2010
tt5853176,"The Good Fight","Crime, Drama",8.3,34236,2017
tt10244600,"Winning Time: The Rise of the Lakers Dynasty","Biography, Drama, Sport",8.3,30894,2022
tt8688814,"The Dragon Prince","Action, Adventure, Animation",8.3,30485,2018
tt8809646,"College Romance","Comedy, Drama, Romance",8.3,29214,2018
tt2396135,Shetland,"Crime, Drama, Mystery",8.3,29075,2013
tt0381798,"Rescue Me","Comedy, Drama",8.3,28711,2004
tt1984119,Feud,"Biography, Drama",8.3,28644,2017
tt2183404,Rectify,Drama,8.3,28289,2013
tt3012698,"Olive Kitteridge",Drama,8.3,27681,2014
tt1981558,"Key and Peele",Comedy,8.3,27613,2012
tt13623580,"Reservation Dogs","Comedy, Crime",8.3,26700,2021
tt1409055,"Dragon Ball Z Kai","Action, Adventure, Animation",8.3,26691,2009
tt0485842,"Studio 60 on the Sunset Strip","Comedy, Drama",8.3,25615,2006
tt14518756,"Hometown Cha-Cha-Cha","Comedy, Drama, Romance",8.3,24783,2021
tt0948103,"Gurren Lagann","Action, Adventure, Animation",8.3,23413,2007
tt0780362,"Jane Eyre","Drama, Romance",8.3,23055,2006
tt14674086,"Welcome to Wrexham","Documentary, Reality-TV, Sport",8.3,23029,2022
tt14192814,Kursadzije,"Comedy, Drama",8.3,22504,2006
tt7765404,Wayne,"Action, Comedy, Drama",8.3,21778,2019
tt6478318,Masum,"Crime, Drama, Mystery",8.3,21100,2017
tt8679236,"Who Is America?",Comedy,8.3,20995,2018
tt21975436,"Kaiju No. 8","Action, Adventure, Animation",8.3,20866,2024
tt0179552,"The Adventures of Tintin","Action, Adventure, Animation",8.3,19923,1991
tt11775988,"Operation MBBS","Comedy, Drama",8.3,19460,2020
tt0160904,MI-5,"Action, Crime, Drama",8.3,19422,2002
tt0835434,"In Treatment",Drama,8.3,18852,2008
tt0839188,Metalocalypse,"Animation, Comedy, Music",8.3,18679,2006
tt11070216,"Dirin Dirin","Animation, Comedy",8.3,18555,2015
tt13899566,"Special Ops 1.5: The Himmat Story","Action, Crime, Drama",8.3,18197,2021
tt0088491,"The Bugs Bunny/Looney Tunes Comedy Hour","Animation, Comedy, Family",8.3,18116,1985
tt7222086,"Made in Abyss","Action, Adventure, Animation",8.3,18109,2017
tt4277922,"Call My Agent!","Comedy, Drama",8.3,17751,2015
tt1626038,"The Avengers: Earth's Mightiest Heroes","Action, Adventure, Animation",8.3,17190,2010
tt1279972,Treme,"Drama, Music",8.3,16431,2010
tt9892936,"One Hundred Years of Solitude","Drama, Fantasy, History",8.3,16167,2024
tt1685471,"This Is England '86","Comedy, Crime, Drama",8.3,15171,2010
tt6157148,"Weightlifting Fairy Kim Bok-Joo","Comedy, Romance",8.3,15090,2016
tt0103376,Bottom,Comedy,8.3,14788,1991
tt10975574,Julia,"Biography, Drama",8.3,14048,2022
tt0361256,Wonderfalls,"Comedy, Drama, Fantasy",8.3,13365,2004
tt5531466,DuckTales,"Action, Adventure, Animation",8.3,13345,2017
tt0423661,"Green Wing","Comedy, Drama",8.3,13203,2004
tt6354518,"The Disastrous Life of Saiki K.","Animation, Comedy, Fantasy",8.3,13118,2016
tt0050051,"Perry Mason","Crime, Drama, Mystery",8.3,12701,1957
tt9113406,"Wu-Tang: An American Saga","Biography, Drama, Music",8.3,12524,2019
tt21030032,"Oshi No Ko","Animation, Drama, Fantasy",8.3,12347,2023
tt2126154,"This Is England '88","Comedy, Crime, Drama",8.3,12109,2011
tt8893550,"Car Masters: Rust to Riches",Reality-TV,8.3,11943,2018
tt2006421,"Gran Hotel","Crime, Drama, History",8.3,11647,2011
tt1493239,Terriers,"Comedy, Crime, Drama",8.3,11521,2010
tt6256484,"While You Were Sleeping","Comedy, Drama, Fantasy",8.3,11483,2017
tt0974077,Cranford,Drama,8.3,11206,2007
tt12063450,"To Your Eternity","Adventure, Animation, Drama",8.3,11098,2021
tt0442632,"Bleak House","Crime, Drama",8.3,11061,2005
tt0362192,"State of Play","Crime, Drama, Mystery",8.3,10881,2003
tt1634549,Millennium,"Action, Crime, Mystery",8.3,10776,2010
tt0065314,"The Mary Tyler Moore Show",Comedy,8.3,10752,1970
tt8050740,Amphibia,"Action, Adventure, Animation",8.3,10498,2019
tt0101049,"A Bit of Fry and Laurie",Comedy,8.3,10147,1987
tt1535002,"Between Two Ferns with Zach Galifianakis","Comedy, Short, Talk-Show",8.3,10067,2008
tt6468322,"Money Heist","Action, Crime, Drama",8.2,570885,2017
tt9140554,Loki,"Action, Adventure, Fantasy",8.2,443966,2021
tt7767422,"Sex Education","Comedy, Drama, Romance",8.2,378704,2019
tt1196946,"The Mentalist","Crime, Drama, Mystery",8.2,211988,2008
tt4955642,"The Good Place","Comedy, Drama, Fantasy",8.2,206586,2016
tt31806037,Adolescence,"Crime, Drama, Mystery",8.2,189984,2025
tt2431438,Sense8,"Drama, Mystery, Sci-Fi",8.2,167603,2015
tt0238784,"Gilmore Girls","Comedy, Drama",8.2,161542,2000
tt2632424,"The Originals","Drama, Fantasy, Horror",8.2,154775,2013
tt0934814,Chuck,"Action, Comedy, Drama",8.2,150932,2007
tt0212671,"Malcolm in the Middle","Comedy, Family",8.2,149452,2000
tt1358522,"White Collar","Comedy, Crime, Drama",8.2,149008,2009
tt7049682,Watchmen,"Crime, Drama, Mystery",8.2,140902,2019
tt7203552,"The Morning Show",Drama,8.2,139470,2019
tt2628232,"Penny Dreadful","Drama, Fantasy, Horror",8.2,135486,2014
tt2375692,"Black Sails","Action, Adventure, Drama",8.2,120995,2014
tt0206512,"SpongeBob SquarePants","Animation, Comedy, Family",8.2,118921,1999
tt1548850,Misfits,"Comedy, Drama, Fantasy",8.2,110439,2009
tt6315640,Atypical,"Comedy, Drama",8.2,109436,2017
tt0106004,Frasier,Comedy,8.2,99547,1993
tt1561755,"Bob's Burgers","Animation, Comedy",8.2,97747,2011
tt0840196,Skins,Drama,8.2,97063,2007
tt5626028,"My Hero Academia","Action, Adventure, Animation",8.2,92048,2016
tt5516154,Godless,"Action, Drama, Western",8.2,85798,2017
tt0434665,Bleach,"Action, Adventure, Animation",8.2,81768,2004
tt4635276,"Master of None","Comedy, Drama",8.2,77610,2015
tt9680440,"Paatal Lok","Action, Crime, Drama",8.2,72002,2020
tt0866442,"Eastbound & Down","Comedy, Drama, Sport",8.2,67230,2009
tt3487382,Forever,"Crime, Drama, Fantasy",8.2,64370,2014
tt11712058,"Mayor of Kingstown","Crime, Drama, Thriller",8.2,61122,2021
tt18923754,"Daredevil: Born Again","Action, Crime, Drama",8.2,59847,2025
tt3609352,"Grace and Frankie",Comedy,8.2,59593,2015
tt3358020,"Parasyte: The Maxim","Action, Animation, Drama",8.2,55775,2014
tt14186672,Landman,Drama,8.2,54784,2024
tt1480684,"The League","Comedy, Sport",8.2,53365,2009
tt11815682,Hacks,"Comedy, Drama",8.2,52345,2021
tt22074164,"Jury Duty",Comedy,8.2,50715,2023
tt0088526,"The Golden Girls","Comedy, Drama",8.2,50197,1985
tt6317068,"Final Space","Action, Adventure, Animation",8.2,49943,2018
tt15469618,"Bad Sisters","Comedy, Drama, Thriller",8.2,49491,2022
tt13911628,"Lessons in Chemistry",Drama,8.2,49058,2023
tt14664414,"Young Royals","Drama, Romance",8.2,47693,2021
tt5574490,"Animal Kingdom","Crime, Drama",8.2,46186,2016
tt7255502,"The Kominsky Method","Comedy, Drama",8.2,45688,2018
tt14218830,"Abbott Elementary",Comedy,8.2,44657,2021
tt3061046,"Steven Universe","Action, Adventure, Animation",8.2,43095,2013
tt7441658,"Black Clover","Action, Adventure, Animation",8.2,41781,2017
tt1073507,"Party Down","Comedy, Drama",8.2,38288,2009
tt0096684,"Quantum Leap","Action, Adventure, Drama",8.2,37938,1989
tt32252772,"Dexter: Original Sin","Crime, Drama, Mystery",8.2,35803,2024
tt5137338,Victoria,"Biography, Drama, History",8.2,32510,2016
tt10405370,"Rogue Heroes","Action, Drama, Thriller",8.2,32183,2022
tt13138834,Time,"Crime, Drama",8.2,30073,2021
tt5768632,"Love Doesn't Understand Words","Comedy, Romance",8.2,29772,2016
tt13293588,"Mushoku Tensei: Jobless Reincarnation","Action, Adventure, Animation",8.2,29053,2021
tt0495212,"Hellsing Ultimate","Action, Animation, Fantasy",8.2,28992,2006
tt1235547,"Better Off Ted","Comedy, Sci-Fi",8.2,27930,2009
tt11639414,"The Midnight Gospel","Adventure, Animation, Comedy",8.2,27768,2020
tt8531222,Dave,"Comedy, Music",8.2,27005,2020
tt0908454,"Gavin & Stacey","Comedy, Drama, Romance",8.2,26800,2007
tt5912064,"Kim's Convenience",Comedy,8.2,26424,2016
tt4925000,"Descendants of the Sun","Action, Comedy, Drama",8.2,25592,2016
tt0251439,Trigun,"Action, Adventure, Animation",8.2,25425,1998
tt1637574,Conan,"Comedy, Music, Talk-Show",8.2,25320,2010
tt8101850,Undone,"Animation, Drama, Fantasy",8.2,25117,2019
tt4374208,Catastrophe,Comedy,8.2,24864,2015
tt9458304,Dororo,"Action, Adventure, Animation",8.2,24630,2019
tt1844923,"Friday Night Dinner",Comedy,8.2,24161,2011
tt4592410,"The Get Down","Drama, Music, Musical",8.2,24143,2016
tt0379632,Hustle,"Crime, Drama, Mystery",8.2,24032,2004
tt11398870,Caliphate,"Crime, Drama, Thriller",8.2,23641,2020
tt1693592,Vera,"Crime, Drama, Mystery",8.2,22769,2011
tt2581458,Looking,"Comedy, Drama, Romance",8.2,22567,2014
tt6466208,Breathe,"Crime, Drama, Thriller",8.2,22388,2018
tt0105929,"Absolutely Fabulous",Comedy,8.2,22386,1992
tt27668559,"Queen of Tears","Comedy, Drama, Romance",8.2,21204,2024
tt0207275,"The 10th Kingdom","Adventure, Comedy, Family",8.2,21178,2000
tt0108906,"The Kingdom","Comedy, Drama, Fantasy",8.2,21000,1994
tt5673782,Genius,"Biography, Drama, History",8.2,20682,2017
tt8392006,Apharan,"Crime, Thriller",8.2,20450,2018
tt1660055,"Scooby-Doo! Mystery Incorporated","Adventure, Animation, Comedy",8.2,20257,2010
tt4687882,Patriot,"Comedy, Drama, Thriller",8.2,19656,2015
tt0106052,"Late Night with Conan O'Brien","Comedy, Music, Talk-Show",8.2,19413,1993
tt1091909,"Murdoch Mysteries","Crime, Drama, Mystery",8.2,19130,2008
tt1988386,"Miss Fisher's Murder Mysteries","Crime, Drama, History",8.2,18475,2012
tt0983983,"Shaun the Sheep","Animation, Comedy, Family",8.2,18390,2007
tt1533435,Miranda,Comedy,8.2,18074,2009
tt3469052,"My Love from Another Star","Comedy, Drama, Fantasy",8.2,18062,2013
tt13024830,Senna,"Biography, Drama, Sport",8.2,17335,2024
tt0387736,"Farscape: The Peacekeeper Wars","Action, Adventure, Drama",8.2,17177,2004
tt0083505,"The Young Ones",Comedy,8.2,17157,1982
tt0103352,"Are You Afraid of the Dark?","Drama, Fantasy, Horror",8.2,16974,1990
tt0874608,"Inspector Lewis","Crime, Drama, Mystery",8.2,16772,2006
tt7211618,"Gentleman Jack","Biography, Drama, History",8.2,16724,2019
tt3556920,"Wolf Hall","Biography, Drama, History",8.2,16720,2015
tt2051178,Fate/Zero,"Action, Adventure, Animation",8.2,15970,2011
tt12759100,"Somebody Somewhere","Comedy, Drama",8.2,15869,2022
tt1118804,Clannad,"Animation, Comedy, Drama",8.2,15742,2007
tt5014882,"The Durrells","Biography, Comedy, Drama",8.2,15604,2016
tt0092379,"Inspector Morse","Crime, Drama, Mystery",8.2,15200,1987
tt15384586,"Fellow Travelers","Drama, Romance",8.2,15165,2023
tt9612102,Exit,"Crime, Drama, Thriller",8.2,15115,2019
tt6494622,"Made in Heaven","Drama, Romance",8.2,14885,2019
tt0058805,"Get Smart","Action, Adventure, Comedy",8.2,14525,1965
tt1708446,"Taarak Mehta Ka Ooltah Chashmah","Comedy, Drama, Family",8.2,13981,2008
tt0098830,"In Living Color","Comedy, Music",8.2,13628,1990
tt2348803,"Kuroko's Basketball","Animation, Comedy, Sport",8.2,13521,2012
tt1334722,Baccano!,"Action, Adventure, Animation",8.2,13178,2007
tt1773185,"Puella Magi Madoka Magica","Action, Adventure, Animation",8.2,12548,2011
tt15026724,"Our Beloved Summer","Drama, Romance",8.2,12293,2021
tt0337898,"Law of the Lawless","Action, Crime, Drama",8.2,12249,2002
tt0346369,"Penn & Teller: Bullshit!","Comedy, Documentary",8.2,12005,2003
tt0071042,"The Rockford Files","Crime, Drama, Mystery",8.2,11843,1974
tt2544148,"20 Dakika","Action, Drama, Romance",8.2,11721,2013
tt31122777,"Say Nothing","Drama, History, Thriller",8.2,11615,2024
tt0197159,"Home Movies","Animation, Comedy, Drama",8.2,11489,1999
tt6112556,"Yuri!!! On Ice","Animation, Comedy, Drama",8.2,11412,2016
tt2432604,"Toast of London",Comedy,8.2,11372,2012
tt0081873,"Hill Street Blues","Crime, Drama, Mystery",8.2,11232,1981
tt1178522,"Little Dorrit","Drama, Mystery, Romance",8.2,11057,2008
tt13718450,86,"Action, Animation, Drama",8.2,10859,2021
tt13024974,D.P.,"Action, Crime, Drama",8.2,10741,2021
tt4343334,"For My Son","Crime, Drama",8.2,10679,2015
tt1138475,"The Guild","Comedy, Short",8.2,10650,2007
tt20449048,"Feels Like Home",Comedy,8.2,10578,2022
tt1055238,"Would I Lie to You?","Comedy, Game-Show",8.2,10392,2007
tt5754602,"4 Blocks","Crime, Drama",8.2,10182,2017
tt0337792,"Wire in the Blood","Crime, Drama, Mystery",8.2,10128,2002
tt1520211,"The Walking Dead","Drama, Horror, Thriller",8.1,1141349,2010
tt0898266,"The Big Bang Theory","Comedy, Romance",8.1,907698,2007
tt0182576,"Family Guy","Animation, Comedy",8.1,377307,1999
tt0452046,"Criminal Minds","Crime, Drama, Mystery",8.1,230207,2005
tt0165598,"That '70s Show","Comedy, Drama, Romance",8.1,194571,1998
tt11691774,"Only Murders in the Building","Comedy, Crime, Drama",8.1,185847,2021
tt14688458,Silo,"Drama, Mystery, Sci-Fi",8.1,184539,2023
tt1219024,Castle,"Comedy, Crime, Drama",8.1,181041,2009
tt3205802,"How to Get Away with Murder","Crime, Drama, Mystery",8.1,173547,2014
tt7016936,"Killing Eve","Action, Adventure, Drama",8.1,146385,2018
tt0203259,"Law & Order: Special Victims Unit","Crime, Drama, Mystery",8.1,136386,1999
tt2294189,"The Fall","Crime, Drama, Thriller",8.1,126163,2013
tt4301160,"Black Bird","Biography, Crime, Drama",8.1,125174,2022
tt2188671,"Bates Motel","Drama, Horror, Mystery",8.1,121680,2013
tt0092400,"Married... with Children",Comedy,8.1,114874,1987
tt2879552,11.22.63,"Drama, Mystery, Romance",8.1,109307,2016
tt5114356,Legion,"Action, Drama, Sci-Fi",8.1,100734,2017
tt15677150,Shrinking,"Comedy, Drama",8.1,100045,2023
tt0312172,Monk,"Comedy, Crime, Drama",8.1,98498,2002
tt24053860,"The Day of the Jackal","Action, Crime, Drama",8.1,97539,2024
tt0758790,"The Tudors","Drama, History, Romance",8.1,84464,2007
tt7772588,"For All Mankind","Drama, Sci-Fi",8.1,79344,2019
tt8690918,"Resident Alien","Comedy, Drama, Mystery",8.1,74865,2021
tt0106145,"Star Trek: Deep Space Nine","Action, Adventure, Drama",8.1,74189,1993
tt0374455,"Stargate: Atlantis","Action, Adventure, Drama",8.1,73809,2004
tt5618256,Manhunt,"Biography, Crime, Drama",8.1,65604,2017
tt2930604,"Star Wars: Rebels","Action, Adventure, Animation",8.1,63527,2014
tt0852863,"Phineas and Ferb","Action, Adventure, Animation",8.1,62110,2007
tt11016042,Ripley,"Crime, Drama, Thriller",8.1,60995,2024
tt4047038,"Dirk Gently's Holistic Detective Agency","Action, Adventure, Comedy",8.1,60238,2016
tt4687880,Goliath,Drama,8.1,59744,2016
tt16283804,"One Day","Comedy, Drama, Romance",8.1,59561,2024
tt2235759,"The Great","Biography, Comedy, Drama",8.1,59402,2020
tt1610527,Workaholics,Comedy,8.1,57769,2011
tt8634332,"The Righteous Gemstones","Comedy, Drama",8.1,56468,2019
tt3281796,Power,"Crime, Drama",8.1,55774,2014
tt22014226,"Taaza Khabar","Action, Comedy, Drama",8.1,55683,2023
tt8788458,"The Promised Neverland","Action, Adventure, Animation",8.1,52843,2019
tt2887954,"Tokyo Vice","Crime, Drama, Thriller",8.1,52808,2022
tt2805096,"Chicago P.D.","Action, Crime, Drama",8.1,49051,2014
tt0105958,"Boy Meets World","Comedy, Drama, Family",8.1,48268,1993
tt0348913,"Dead Like Me","Comedy, Drama, Fantasy",8.1,45054,2003
tt2452242,Happy!,"Action, Comedy, Crime",8.1,44649,2017
tt1615919,"Raising Hope","Comedy, Family",8.1,42151,2010
tt8749198,"Daisy Jones & The Six","Drama, Music, Romance",8.1,41763,2023
tt20723374,"Star Wars: Tales of the Jedi","Action, Adventure, Animation",8.1,40255,2022
tt14524712,Beckham,"Biography, Documentary, Sport",8.1,38735,2023
tt21344706,"The Glory","Drama, Mystery, Thriller",8.1,37122,2022
tt7768848,"Wild Wild Country","Crime, Documentary",8.1,36975,2018
tt2616280,Derek,"Comedy, Drama",8.1,36717,2012
tt9679542,"Dr. Stone","Action, Adventure, Animation",8.1,34643,2019
tt1492179,"Strike Back","Action, Drama, Thriller",8.1,34530,2010
tt6877772,"American Vandal","Comedy, Crime, Drama",8.1,34115,2017
