id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD,CodePays
tt0773262,Dexter,tvSeries,"Crime, Drama, Mystery",8.6,843967.0,2006.0,ts10620,3.0,12,https://www.primevideo.com/detail/0MZFO9CZW2OOYPKLWW8P6NKD0O,Prime Video,18+,'us'
tt0773262,Dexter,tvSeries,"Crime, Drama, Mystery",8.6,843967.0,2006.0,ts10620,3.0,12,https://tv.apple.com/fr/show/dexter/umc.cmc.2w8cp3aur89y8id4cfk2engfu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18,'us'
tt0121955,South Park,tvSeries,"Animation, Comedy",8.7,422746.0,1997.0,ts21792,5.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.c32772b2-28a5-4706-9409-4ab4324bf93c,Prime Video,18+,'us'
tt0121955,South Park,tvSeries,"Animation, Comedy",8.7,422746.0,1997.0,ts21792,5.0,16,https://tv.apple.com/fr/show/south-park/umc.cmc.1n9fnkfiemhayikewq5xitzn6?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-16,'us'
tt0417299,Avatar: The Last Airbender,tvSeries,"Action, Adventure, Animation",9.3,406238.0,2005.0,ts83993,7.0,t,https://app.primevideo.com/detail?gti=amzn1.dv.gti.809aa481-8a12-4cd2-8d0e-85a0125acafe,Prime Video,13+,"'us', 'kr'"
tt0417299,Avatar: The Last Airbender,tvSeries,"Action, Adventure, Animation",9.3,406238.0,2005.0,ts83993,7.0,t,https://tv.apple.com/fr/show/avatar--le-dernier-maitre-de-lair/umc.cmc.4d38ljozi439j6g8e5m5o2bv5?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,Tout public,"'us', 'kr'"
tt0417299,Avatar: The Last Airbender,tvSeries,"Action, Adventure, Animation",9.3,406238.0,2005.0,ts83993,7.0,t,https://app.primevideo.com/detail?gti=amzn1.dv.gti.85bfb805-1b72-4fa0-9512-f29492aeb5dd,Prime Video,TOUS PUBLICS,"'us', 'kr'"
tt4236770,Yellowstone,tvSeries,"Drama, Western",8.6,275341.0,2018.0,ts75269,4.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0ab2103f-74b5-a20c-5d65-4193b9ef52fa,Prime Video,18+,'us'
tt4236770,Yellowstone,tvSeries,"Drama, Western",8.6,275341.0,2018.0,ts75269,4.0,10,https://tv.apple.com/fr/show/yellowstone/umc.cmc.2bnarwrthyaosxk1pkoefxzj0?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18,'us'
tt0098936,Twin Peaks,tvSeries,"Crime, Drama, Mystery",8.7,231687.0,1990.0,ts86729,3.0,tous publics,https://tv.apple.com/fr/show/twin-peaks/umc.cmc.1n2apxyl1chm6vcebyfefmqdk?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-16,'us'
tt0098936,Twin Peaks,tvSeries,"Crime, Drama, Mystery",8.7,231687.0,1990.0,ts86729,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.8cd27d64-1426-4ee6-a0bf-0f6ec864f6a4,Prime Video,18+,'us'
tt0452046,Criminal Minds,tvSeries,"Crime, Drama, Mystery",8.1,230363.0,2005.0,ts6495,6.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a6973cf2-6fdb-4483-8f6a-fe235c74f01b,Prime Video,18+,'us'
tt0452046,Criminal Minds,tvSeries,"Crime, Drama, Mystery",8.1,230363.0,2005.0,ts6495,6.0,12,https://tv.apple.com/fr/show/esprits-criminels/umc.cmc.6cljvkfmjijnip1z2ju685tkg?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-12,'us'
tt0904208,Californication,tvSeries,"Comedy, Drama",8.3,192037.0,2007.0,ts9581,3.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.5ebbeb3d-c722-e9cf-3f01-4c78dc9be46e,Prime Video,18+,'us'
