id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,CodePays
tt1219289,Limitless,movie,"Sci-Fi, Thriller",7.4,629892.0,2011.0,tm161959,3.0,tous publics,'us'
tt0796366,Star Trek,movie,"Action, Adventure, Sci-Fi",7.9,629634.0,2009.0,tm132448,3.0,tous publics,"'us', 'de'"
tt6644200,A Quiet Place,movie,"Drama, Horror, Sci-Fi",7.5,629153.0,2018.0,tm312979,3.0,12,'us'
tt0417741,Harry Potter and the Half-Blood Prince,movie,"Action, Adventure, Family",7.6,628210.0,2009.0,tm144798,3.0,tous publics,"'gb', 'us'"
tt0116629,Independence Day,movie,"Action, Adventure, Sci-Fi",7.0,626847.0,1996.0,tm111989,1.0,tous publics,'us'
tt1232829,21 Jump Street,movie,"Action, Comedy, Crime",7.2,623280.0,2012.0,tm46613,3.0,tous publics,'us'
tt1727824,Bohemian Rhapsody,movie,"Biography, Drama, Music",7.9,622803.0,2018.0,tm318913,1.0,tous publics,"'gb', 'us'"
tt1343092,The Great Gatsby,movie,"Drama, Romance",7.2,620816.0,2013.0,tm177242,2.0,tous publics,"'au', 'us'"
tt0365748,Shaun of the Dead,movie,"Comedy, Horror",7.9,619159.0,2004.0,tm88828,3.0,12,"'gb', 'fr', 'us'"
tt1323594,Despicable Me,movie,"Adventure, Animation, Comedy",7.6,610283.0,2010.0,tm90485,2.0,tous publics,"'us', 'fr'"
tt1250777,Kick-Ass,movie,"Action, Comedy, Crime",7.6,609209.0,2010.0,tm93845,1.0,tous publics avec avertissement,"'gb', 'us'"
tt0450259,Blood Diamond,movie,"Adventure, Drama, Thriller",8.0,607391.0,2006.0,tm32919,2.0,12,"'us', 'de', 'gb'"
tt0181689,Minority Report,movie,"Action, Crime, Mystery",7.6,602597.0,2002.0,tm113842,4.0,tous publics avec avertissement,'us'
tt0409459,Watchmen,movie,"Action, Drama, Mystery",7.6,598266.0,2009.0,tm145677,1.0,12,'us'
tt0096874,Back to the Future Part II,movie,"Adventure, Comedy, Sci-Fi",7.8,597992.0,1989.0,tm135347,4.0,tous publics,'us'
tt0290334,X2: X-Men United,movie,"Action, Sci-Fi, Thriller",7.4,597632.0,2003.0,tm136160,1.0,tous publics,"'ca', 'us'"
tt6320628,Spider-Man: Far from Home,movie,"Action, Adventure, Comedy",7.4,597315.0,2019.0,tm301071,1.0,tous publics,"'us', 'cz', 'au', 'ca', 'it'"
tt0343818,"I, Robot",movie,"Action, Mystery, Sci-Fi",7.1,596864.0,2004.0,tm92414,1.0,tous publics,"'us', 'de'"
tt0258463,The Bourne Identity,movie,"Action, Mystery, Thriller",7.8,594917.0,2002.0,tm108160,2.0,tous publics,"'cz', 'de', 'us'"
tt1318514,Rise of the Planet of the Apes,movie,"Action, Drama, Sci-Fi",7.6,592808.0,2011.0,tm176070,1.0,tous publics,"'us', 'gb', 'ca'"
tt1570728,"Crazy, Stupid, Love.",movie,"Comedy, Drama, Romance",7.4,592126.0,2011.0,tm166064,3.0,tous publics,'us'
tt0454921,The Pursuit of Happyness,movie,"Biography, Drama",8.0,591781.0,2006.0,tm20959,1.0,tous publics,'us'
tt0097165,Dead Poets Society,movie,"Comedy, Drama",8.1,591440.0,1989.0,tm134674,4.0,tous publics,'us'
tt4972582,Split,movie,"Horror, Thriller",7.3,591210.0,2016.0,tm236706,3.0,12,"'us', 'jp'"
tt1022603,500 Days of Summer,movie,"Comedy, Drama, Romance",7.6,590558.0,2009.0,tm2193,4.0,tous publics,'us'
tt1298650,Pirates of the Caribbean: On Stranger Tides,movie,"Action, Adventure, Fantasy",6.6,586816.0,2011.0,tm173805,1.0,tous publics,"'us', 'gb'"
tt1457767,The Conjuring,movie,"Horror, Mystery, Thriller",7.5,584418.0,2013.0,tm160621,2.0,12,'us'
tt5027774,"Three Billboards Outside Ebbing, Missouri",movie,"Comedy, Crime, Drama",8.1,583099.0,2017.0,tm244171,4.0,tous publics,"'gb', 'us'"
tt6710474,Everything Everywhere All at Once,movie,"Action, Adventure, Comedy",7.8,580739.0,2022.0,tm1137671,1.0,tous publics,'us'
tt2948356,Zootopia,movie,"Action, Adventure, Animation",8.0,579626.0,2016.0,tm122337,1.0,tous publics,'us'
tt2713180,Fury,movie,"Action, Drama, War",7.6,578959.0,2014.0,tm157843,1.0,12,"'cn', 'us'"
tt1270797,Venom,movie,"Action, Adventure, Sci-Fi",6.6,578079.0,2018.0,tm313044,1.0,tous publics,"'us', 'cn'"
tt1659337,The Perks of Being a Wallflower,movie,Drama,7.9,570827.0,2012.0,tm60939,1.0,tous publics,'us'
tt1483013,Oblivion,movie,"Action, Adventure, Sci-Fi",7.0,570819.0,2013.0,tm183480,2.0,tous publics,'us'
tt0356910,Mr. & Mrs. Smith,movie,"Action, Comedy, Crime",6.5,568086.0,2005.0,tm176981,2.0,tous publics,'us'
tt0945513,Source Code,movie,"Action, Drama, Mystery",7.5,567800.0,2011.0,tm170839,2.0,tous publics,"'us', 'ca', 'fr', 'de'"
tt0095953,Rain Man,movie,Drama,8.0,565434.0,1988.0,tm43389,1.0,tous publics,'us'
tt1872181,The Amazing Spider-Man 2,movie,"Action, Adventure, Sci-Fi",6.6,563931.0,2014.0,tm145631,2.0,tous publics,'us'
tt0242653,The Matrix Revolutions,movie,"Action, Sci-Fi",6.7,560948.0,2003.0,tm12,3.0,tous publics avec avertissement,"'us', 'au'"
tt0376994,X-Men: The Last Stand,movie,"Action, Adventure, Sci-Fi",6.6,559970.0,2006.0,tm38375,1.0,tous publics,"'us', 'gb', 'ca'"
tt1411697,The Hangover Part II,movie,Comedy,6.5,556432.0,2011.0,tm167643,2.0,tous publics,'us'
tt0458525,X-Men Origins: Wolverine,movie,"Action, Sci-Fi",6.5,554643.0,2009.0,tm154915,1.0,tous publics,"'us', 'gb'"
tt0087469,Indiana Jones and the Temple of Doom,movie,"Action, Adventure",7.5,552309.0,1984.0,tm168802,3.0,tous publics,'us'
tt0425112,Hot Fuzz,movie,"Action, Comedy, Mystery",7.8,551957.0,2007.0,tm66720,2.0,tous publics,"'gb', 'fr', 'us'"
tt0441773,Kung Fu Panda,movie,"Action, Adventure, Animation",7.6,551426.0,2008.0,tm47756,1.0,tous publics,'us'
tt0367594,Charlie and the Chocolate Factory,movie,"Adventure, Comedy, Family",6.7,551366.0,2005.0,tm160815,5.0,tous publics,"'gb', 'us'"
tt2179136,American Sniper,movie,"Action, Biography, Drama",7.3,550803.0,2014.0,tm137713,4.0,tous publics avec avertissement,'us'
tt0206634,Children of Men,movie,"Drama, Sci-Fi, Thriller",7.9,547724.0,2006.0,tm28136,2.0,tous publics avec avertissement,"'us', 'gb', 'jp'"
tt0099487,Edward Scissorhands,movie,"Drama, Fantasy, Romance",7.8,546413.0,1990.0,tm147893,3.0,tous publics,'us'
tt1663662,Pacific Rim,movie,"Action, Adventure, Sci-Fi",6.9,545315.0,2013.0,tm168436,1.0,tous publics,"'us', 'mx'"
tt1229238,Mission: Impossible - Ghost Protocol,movie,"Action, Adventure, Thriller",7.4,543953.0,2011.0,tm166978,3.0,tous publics,"'us', 'ae', 'ru', 'ca', 'cz', 'in'"
tt0268380,Ice Age,movie,"Adventure, Animation, Comedy",7.5,543270.0,2002.0,tm116550,1.0,tous publics,'us'
tt4425200,John Wick: Chapter 2,movie,"Action, Crime, Thriller",7.4,540793.0,2017.0,tm233164,1.0,12,"'us', 'it', 'hk', 'ca'"
tt1477834,Aquaman,movie,"Action, Adventure, Fantasy",6.8,537911.0,2018.0,tm544,4.0,tous publics,'us'
tt0449059,Little Miss Sunshine,movie,"Comedy, Drama",7.8,537554.0,2006.0,tm26292,3.0,tous publics,'us'
tt1790864,The Maze Runner,movie,"Action, Mystery, Sci-Fi",6.8,536142.0,2014.0,tm140507,1.0,tous publics avec avertissement,"'us', 'gb'"
tt1630029,Avatar: The Way of Water,movie,"Action, Adventure, Fantasy",7.5,534214.0,2022.0,tm1904,1.0,tous publics avec avertissement,'us'
tt0298148,Shrek 2,movie,"Adventure, Animation, Comedy",7.4,531385.0,2004.0,tm89680,2.0,tous publics,'us'
tt2245084,Big Hero 6,movie,"Action, Adventure, Animation",7.8,529327.0,2014.0,tm148170,1.0,tous publics,'us'
tt0092099,Top Gun,movie,"Action, Drama",7.0,528271.0,1986.0,tm1217553,3.0,tous publics,'us'
tt3183660,Fantastic Beasts and Where to Find Them,movie,"Adventure, Family, Fantasy",7.2,525306.0,2016.0,tm123342,3.0,tous publics,"'gb', 'us', 'ca'"
tt1951265,The Hunger Games: Mockingjay - Part 1,movie,"Action, Adventure, Sci-Fi",6.6,524747.0,2014.0,tm158648,1.0,tous publics,"'us', 'ca', 'fr'"
tt1950186,Ford v Ferrari,movie,"Action, Biography, Drama",8.1,523040.0,2019.0,tm420873,1.0,tous publics,'us'
tt0398286,Tangled,movie,"Adventure, Animation, Comedy",7.7,521033.0,2010.0,tm100894,1.0,tous publics,"'us', 'jp'"
tt1895587,Spotlight,movie,"Biography, Crime, Drama",8.1,518846.0,2015.0,tm218359,1.0,tous publics,'us'
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,movie,"Action, Adventure, Fantasy",6.4,517942.0,2019.0,tm9,1.0,tous publics,"'us', 'gb'"
tt1677720,Ready Player One,movie,"Action, Adventure, Sci-Fi",7.4,517171.0,2018.0,tm225321,4.0,tous publics,"'us', 'in', 'sg', 'ca', 'gb', 'jp', 'au'"
tt9419884,Doctor Strange in the Multiverse of Madness,movie,"Action, Adventure, Fantasy",6.9,515432.0,2022.0,tm318385,1.0,tous publics,'us'
tt1291584,Warrior,movie,"Action, Drama, Sport",8.1,514507.0,2011.0,tm166548,1.0,tous publics,'us'
tt0362227,The Terminal,movie,"Comedy, Drama, Romance",7.4,514115.0,2004.0,tm89677,4.0,tous publics,'us'
tt1568346,The Girl with the Dragon Tattoo,movie,"Crime, Drama, Mystery",7.8,513750.0,2011.0,tm161802,1.0,12,"'se', 'us'"
tt1454029,The Help,movie,Drama,8.1,512950.0,2011.0,tm168805,1.0,tous publics,"'us', 'in'"
tt1430132,The Wolverine,movie,"Action, Sci-Fi",6.7,511657.0,2013.0,tm187305,1.0,tous publics avec avertissement,"'us', 'gb', 'jp'"
tt1596363,The Big Short,movie,"Biography, Comedy, Drama",7.8,511422.0,2015.0,tm222133,4.0,tous publics,'us'
tt1800241,American Hustle,movie,"Crime, Drama",7.2,509872.0,2013.0,tm181748,1.0,tous publics,"'us', 'cn'"
tt3397884,Sicario,movie,"Action, Crime, Drama",7.7,508741.0,2015.0,tm141107,1.0,12,"'us', 'mx', 'hk'"
tt1535109,Captain Phillips,movie,"Action, Biography, Crime",7.8,507876.0,2013.0,tm176861,2.0,tous publics avec avertissement,"'us', 'gb', 'mt'"
tt1099212,Twilight,movie,"Drama, Fantasy, Romance",5.3,507006.0,2008.0,tm57772,1.0,tous publics,"'us', 'gb'"
tt1723121,We're the Millers,movie,"Comedy, Crime",7.0,506688.0,2013.0,tm173363,3.0,tous publics,"'us', 'gb'"
tt0327056,Mystic River,movie,"Crime, Drama, Mystery",7.9,504121.0,2003.0,tm139536,3.0,12,"'us', 'au'"
tt1408101,Star Trek Into Darkness,movie,"Action, Adventure, Sci-Fi",7.7,504099.0,2013.0,tm188442,3.0,tous publics,'us'
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,movie,"Action, Adventure",6.2,503234.0,2008.0,tm58329,3.0,tous publics,'us'
tt0317219,Cars,movie,"Adventure, Animation, Comedy",7.3,503086.0,2006.0,tm31341,1.0,tous publics,'us'
tt0099088,Back to the Future Part III,movie,"Adventure, Comedy, Sci-Fi",7.5,500687.0,1990.0,tm156886,3.0,tous publics,'us'
tt0372183,The Bourne Supremacy,movie,"Action, Thriller",7.7,500207.0,2004.0,tm92758,2.0,tous publics,"'us', 'de', 'in', 'ru'"
tt2103281,Dawn of the Planet of the Apes,movie,"Action, Adventure, Drama",7.6,500039.0,2014.0,tm144049,1.0,tous publics,"'us', 'gb', 'ca'"
tt0458352,The Devil Wears Prada,movie,"Comedy, Drama",6.9,499721.0,2006.0,tm32004,1.0,tous publics,"'us', 'fr'"
tt6263850,Deadpool & Wolverine,movie,"Action, Adventure, Comedy",7.6,498250.0,2024.0,tm843068,1.0,12,"'us', 'gb', 'nz', 'ca'"
tt0319262,The Day After Tomorrow,movie,"Action, Adventure, Sci-Fi",6.5,497006.0,2004.0,tm85114,1.0,tous publics,'us'
tt2980516,The Theory of Everything,movie,"Biography, Drama, Romance",7.7,496889.0,2014.0,tm160708,1.0,tous publics,"'gb', 'jp', 'us'"
tt0139654,Training Day,movie,"Crime, Drama, Thriller",7.8,496078.0,2001.0,tm51064,2.0,12,'us'
tt0101414,Beauty and the Beast,movie,"Animation, Family, Fantasy",8.0,493215.0,1991.0,tm195553,1.0,tous publics,"'us', 'jp'"
tt12593682,Bullet Train,movie,"Action, Comedy, Thriller",7.3,492778.0,2022.0,tm1069551,1.0,12,"'us', 'jp'"
tt1515091,Sherlock Holmes: A Game of Shadows,movie,"Action, Adventure, Mystery",7.4,492510.0,2011.0,tm178201,3.0,tous publics,'us'
tt0974015,Justice League,movie,"Action, Adventure, Fantasy",6.0,491874.0,2017.0,tm443,4.0,tous publics,"'us', 'ca', 'gb'"
tt0407304,War of the Worlds,movie,"Action, Adventure, Sci-Fi",6.5,490489.0,2005.0,tm172683,4.0,tous publics,'us'
tt0117060,Mission: Impossible,movie,"Action, Adventure, Thriller",7.2,490252.0,1996.0,tm107744,3.0,tous publics,'us'
tt0217505,Gangs of New York,movie,"Crime, Drama",7.5,488595.0,2002.0,tm105987,3.0,12,"'us', 'it'"
tt0103639,Aladdin,movie,"Adventure, Animation, Comedy",8.0,486572.0,1992.0,tm318224,1.0,tous publics,'us'
tt0347149,Howl's Moving Castle,movie,"Adventure, Animation, Family",8.2,483356.0,2004.0,tm79928,1.0,tous publics,"'jp', 'us'"
tt1535108,Elysium,movie,"Action, Drama, Sci-Fi",6.6,482382.0,2013.0,tm168654,3.0,tous publics avec avertissement,"'us', 'ca'"
tt0120616,The Mummy,movie,"Action, Adventure, Fantasy",7.1,482265.0,1999.0,tm122327,1.0,tous publics,'us'
tt1772341,Wreck-It Ralph,movie,"Adventure, Animation, Comedy",7.7,479800.0,2012.0,tm30584,1.0,tous publics,'us'
tt0780536,In Bruges,movie,"Comedy, Crime, Drama",7.9,479359.0,2008.0,tm41942,3.0,tous publics avec avertissement,"'gb', 'us'"
tt3385516,X-Men: Apocalypse,movie,"Action, Adventure, Sci-Fi",6.8,479267.0,2016.0,tm122347,1.0,tous publics,'us'
tt1499658,Horrible Bosses,movie,"Comedy, Crime",6.9,479147.0,2011.0,tm170754,2.0,tous publics,'us'
tt2283362,Jumanji: Welcome to the Jungle,movie,"Action, Adventure, Comedy",7.0,478825.0,2017.0,tm219286,1.0,tous publics,"'us', 'au', 'ca', 'mx', 'in', 'gb'"
tt0070047,The Exorcist,movie,Horror,8.1,477825.0,1973.0,tm190788,2.0,12,'us'
tt0093773,Predator,movie,"Action, Adventure, Horror",7.8,477209.0,1987.0,tm19698,1.0,12,"'us', 'mx'"
tt11564570,Glass Onion,movie,"Comedy, Crime, Drama",7.1,476628.0,2022.0,tm915749,1.0,13::(self-applied),'us'
tt1355644,Passengers,movie,"Drama, Romance, Sci-Fi",7.0,474886.0,2016.0,tm213870,2.0,tous publics,"'hk', 'au', 'us'"
tt5095030,Ant-Man and the Wasp,movie,"Action, Adventure, Comedy",7.0,473024.0,2018.0,tm227990,1.0,tous publics,"'us', 'ca'"
tt0382625,The Da Vinci Code,movie,"Mystery, Thriller",6.6,472902.0,2006.0,tm23568,3.0,tous publics,"'us', 'mt', 'fr', 'gb'"
tt0087332,Ghostbusters,movie,"Action, Comedy, Fantasy",7.8,470581.0,1984.0,tm197031,2.0,tous publics,'us'
tt0942385,Tropic Thunder,movie,"Action, Comedy, War",7.1,468586.0,2008.0,tm28346,2.0,tous publics,"'us', 'gb', 'de'"
tt3170832,Room,movie,"Drama, Thriller",8.1,467924.0,2015.0,tm140174,2.0,tous publics avec avertissement,"'ie', 'ca', 'gb', 'us'"
tt2584384,Jojo Rabbit,movie,"Comedy, Drama, War",7.9,467385.0,2019.0,tm419055,4.0,tous publics,"'cz', 'nz', 'us', 'de'"
tt1637688,In Time,movie,"Action, Sci-Fi, Thriller",6.7,467377.0,2011.0,tm180545,1.0,tous publics,'us'
tt0093779,The Princess Bride,movie,"Adventure, Comedy, Family",8.0,466526.0,1987.0,tm19438,1.0,tous publics,'us'
tt0120591,Armageddon,movie,"Action, Adventure, Sci-Fi",6.7,466109.0,1998.0,tm58094,1.0,tous publics,'us'
tt9376612,Shang-Chi and the Legend of the Ten Rings,movie,"Action, Adventure, Fantasy",7.3,463469.0,2021.0,tm821207,1.0,tous publics,'us'
tt6264654,Free Guy,movie,"Action, Adventure, Comedy",7.1,462750.0,2021.0,tm460711,1.0,tous publics,"'us', 'ca'"
tt1217209,Brave,movie,"Action, Adventure, Animation",7.1,462079.0,2012.0,tm51645,1.0,tous publics,"'us', 'jp', 'gb'"
tt0377092,Mean Girls,movie,Comedy,7.1,461767.0,2004.0,tm91952,6.0,tous publics,"'us', 'ca'"
tt1605783,Midnight in Paris,movie,"Comedy, Fantasy, Romance",7.6,461564.0,2011.0,tm164877,2.0,tous publics,"'es', 'us', 'fr'"
tt5580390,The Shape of Water,movie,"Drama, Fantasy, Romance",7.3,460681.0,2017.0,tm244209,1.0,tous publics avec avertissement,"'us', 'mx'"
tt0119698,Princess Mononoke,movie,"Adventure, Animation, Fantasy",8.3,460498.0,1997.0,tm192569,1.0,tous publics,'jp'
tt0443453,Borat,movie,Comedy,7.4,460393.0,2006.0,tm21208,1.0,tous publics,"'us', 'gb'"
tt0360717,King Kong,movie,"Action, Adventure, Romance",7.2,459507.0,2005.0,tm178788,3.0,tous publics avec avertissement,"'us', 'nz', 'de'"
tt0119567,The Lost World: Jurassic Park,movie,"Action, Adventure, Sci-Fi",6.6,459291.0,1997.0,tm193042,1.0,tous publics,'us'
tt0351283,Madagascar,movie,"Adventure, Animation, Comedy",6.9,458520.0,2005.0,tm174799,2.0,tous publics,"'us', 'ca', 'gb'"
tt0217869,Unbreakable,movie,"Drama, Mystery, Sci-Fi",7.3,456632.0,2000.0,tm18133,1.0,tous publics::(theatrical),'us'
tt0091763,Platoon,movie,"Drama, War",8.1,456252.0,1986.0,tm110805,1.0,12,"'us', 'gb'"
tt12361974,Zack Snyder's Justice League,movie,"Action, Adventure, Fantasy",7.9,455985.0,2021.0,tm893885,3.0,12::(self-applied),'us'
tt1014759,Alice in Wonderland,movie,"Adventure, Family, Fantasy",6.4,455554.0,2010.0,tm130611,1.0,tous publics,"'us', 'it', 'ca', 'jp', 'gb'"
tt9764362,The Menu,movie,"Comedy, Horror, Thriller",7.2,454930.0,2022.0,tm1198110,1.0,12,'us'
tt0105695,Unforgiven,movie,"Drama, Western",8.2,454523.0,1992.0,tm128806,3.0,tous publics,'us'
tt0831387,Godzilla,movie,"Action, Adventure, Sci-Fi",6.4,454134.0,2014.0,tm158958,2.0,tous publics avec avertissement,"'us', 'jp'"
tt6146586,John Wick: Chapter 3 - Parabellum,movie,"Action, Crime, Thriller",7.4,453311.0,2019.0,tm322433,1.0,12 avec avertissement,"'us', 'ma', 'ua', 'it'"
tt1302006,The Irishman,movie,"Biography, Crime, Drama",7.8,453308.0,2019.0,tm244149,1.0,16::(self-applied),'us'
tt3480822,Black Widow,movie,"Action, Adventure, Sci-Fi",6.6,453226.0,2021.0,tm439797,1.0,tous publics,'us'
tt0119174,The Game,movie,"Drama, Mystery, Thriller",7.7,452845.0,1997.0,tm193015,3.0,tous publics,'us'
tt0163651,American Pie,movie,Comedy,7.0,451674.0,1999.0,tm57601,2.0,tous publics,'us'
tt0032138,The Wizard of Oz,movie,"Adventure, Family, Fantasy",8.1,450650.0,1939.0,tm155702,3.0,tous publics,'us'
tt0455944,The Equalizer,movie,"Action, Crime, Thriller",7.3,445625.0,2014.0,tm160558,2.0,12,'us'
tt1245492,This Is the End,movie,"Comedy, Fantasy",6.6,444961.0,2013.0,tm159637,1.0,tous publics avec avertissement,'us'
tt1399103,Transformers: Dark of the Moon,movie,"Action, Adventure, Sci-Fi",6.2,444354.0,2011.0,tm184015,3.0,tous publics,"'us', 'hk', 'kh', 'gb'"
tt1690953,Despicable Me 2,movie,"Adventure, Animation, Comedy",7.3,444328.0,2013.0,tm166553,3.0,tous publics,"'us', 'fr'"
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",movie,"Adventure, Family, Fantasy",6.9,444077.0,2005.0,tm180742,1.0,tous publics,"'gb', 'us'"
tt1055369,Transformers: Revenge of the Fallen,movie,"Action, Adventure, Sci-Fi",6.0,441836.0,2009.0,tm138894,4.0,tous publics,"'us', 'jo', 'gb'"
tt0099674,The Godfather Part III,movie,"Crime, Drama",7.6,439634.0,1990.0,tm1522993,3.0,tous publics,'us'
tt0232500,The Fast and the Furious,movie,"Action, Crime, Thriller",6.8,438140.0,2001.0,tm45787,2.0,tous publics,"'us', 'de'"
tt1517451,A Star Is Born,movie,"Drama, Music, Romance",7.6,436136.0,2018.0,tm266686,3.0,tous publics,'us'
tt10648342,Thor: Love and Thunder,movie,"Action, Adventure, Comedy",6.1,433829.0,2022.0,tm821210,1.0,tous publics,"'au', 'us'"
tt8367814,The Gentlemen,movie,"Action, Crime",7.8,433782.0,2019.0,tm441050,1.0,tous publics avec avertissement,"'us', 'gb'"
tt1060277,Cloverfield,movie,"Action, Horror, Sci-Fi",7.0,433691.0,2008.0,tm36606,3.0,tous publics avec avertissement,'us'
tt6334354,The Suicide Squad,movie,"Action, Adventure, Comedy",7.2,432867.0,2021.0,tm299698,4.0,tous publics avec avertissement,'us'
tt0840361,The Town,movie,"Crime, Drama, Thriller",7.5,431282.0,2010.0,tm101190,3.0,tous publics,"'us', 'gb'"
tt0361862,The Machinist,movie,"Drama, Thriller",7.6,429485.0,2004.0,tm85617,3.0,12,"'es', 'us'"
tt0104431,Home Alone 2: Lost in New York,movie,"Adventure, Comedy, Crime",6.9,429183.0,1992.0,tm130837,1.0,tous publics,'us'
tt6791350,Guardians of the Galaxy Vol. 3,movie,"Action, Adventure, Comedy",7.9,429129.0,2023.0,tm317636,2.0,tous publics,"'us', 'nz', 'fr', 'ca'"
tt0337978,Live Free or Die Hard,movie,"Action, Thriller",7.1,429046.0,2007.0,tm77083,1.0,tous publics,"'us', 'gb'"
tt1905041,Fast & Furious 6,movie,"Action, Thriller",7.0,428819.0,2013.0,tm177568,1.0,tous publics,"'us', 'jp', 'es', 'hk', 'gb'"
tt2820852,Furious 7,movie,"Action, Thriller",7.1,427397.0,2015.0,tm138641,1.0,tous publics avec avertissement,"'us', 'cn', 'jp', 'ca', 'ae'"
tt0349903,Ocean's Twelve,movie,"Crime, Thriller",6.5,426745.0,2004.0,tm85992,2.0,tous publics,'us'
tt2381249,Mission: Impossible - Rogue Nation,movie,"Action, Adventure, Thriller",7.4,425638.0,2015.0,tm137836,3.0,tous publics,"'us', 'cn', 'gb', 'at', 'ma', 'hk'"
tt0118971,The Devil's Advocate,movie,"Drama, Fantasy, Mystery",7.5,423488.0,1997.0,tm191848,1.0,12,'us'
tt2294449,22 Jump Street,movie,"Action, Comedy, Crime",7.0,423282.0,2014.0,tm155841,3.0,tous publics,'us'
tt1596343,Fast Five,movie,"Action, Crime, Thriller",7.3,420736.0,2011.0,tm170517,1.0,tous publics,"'us', 'jp', 'br'"
tt0112864,Die Hard with a Vengeance,movie,"Action, Adventure, Thriller",7.6,420303.0,1995.0,tm8637,1.0,tous publics,'us'
tt7784604,Hereditary,movie,"Drama, Horror, Mystery",7.3,419755.0,2018.0,tm364165,1.0,12,'us'
tt0096895,Batman,movie,"Action, Adventure",7.5,419702.0,1989.0,tm138000,3.0,tous publics,"'us', 'gb'"
tt0120912,Men in Black II,movie,"Action, Adventure, Comedy",6.2,419025.0,2002.0,tm114954,2.0,tous publics,'us'
tt0147800,10 Things I Hate About You,movie,"Comedy, Drama, Romance",7.4,418829.0,1999.0,tm874,1.0,tous publics,'us'
tt0117571,Scream,movie,"Horror, Mystery",7.4,417645.0,1996.0,tm927825,1.0,16,'us'
tt3521164,Moana,movie,"Adventure, Animation, Comedy",7.6,415657.0,2016.0,tm120111,1.0,tous publics,'us'
tt2582846,The Fault in Our Stars,movie,"Drama, Romance",7.6,414966.0,2014.0,tm141973,1.0,tous publics,'us'
tt0119094,Face/Off,movie,"Action, Crime, Sci-Fi",7.3,414604.0,1997.0,tm189515,2.0,12,'us'
tt1542344,127 Hours,movie,"Biography, Drama",7.5,413973.0,2010.0,tm102558,4.0,tous publics avec avertissement,"'gb', 'us', 'fr'"
tt1587310,Maleficent,movie,"Action, Adventure, Drama",6.9,413702.0,2014.0,tm147258,1.0,tous publics,"'us', 'ca', 'gb'"
tt0454848,Inside Man,movie,"Crime, Drama, Mystery",7.6,413001.0,2006.0,tm27163,2.0,tous publics,'us'
tt2194499,About Time,movie,"Comedy, Drama, Fantasy",7.8,412671.0,2013.0,tm186121,1.0,tous publics,"'gb', 'us'"
tt1190080,2012,movie,"Action, Adventure, Sci-Fi",5.8,410599.0,2009.0,tm143713,2.0,tous publics,'us'
tt0230600,The Others,movie,"Horror, Mystery, Thriller",7.6,410112.0,2001.0,tm47890,2.0,12,"'es', 'fr', 'us'"
tt1632708,Friends with Benefits,movie,"Comedy, Romance",6.5,409310.0,2011.0,tm173917,1.0,tous publics,'us'
tt1453405,Monsters University,movie,"Adventure, Animation, Comedy",7.2,408917.0,2013.0,tm186511,1.0,tous publics,"'us', 'jp'"
tt0111257,Speed,movie,"Action, Adventure, Thriller",7.3,408748.0,1994.0,tm192870,1.0,tous publics,'us'
tt9032400,Eternals,movie,"Action, Adventure, Fantasy",6.2,408200.0,2021.0,tm439804,1.0,tous publics,'us'
tt2948372,Soul,movie,"Adventure, Animation, Comedy",8.0,408167.0,2020.0,tm375501,1.0,6+::(self-applied),'us'
tt0096283,My Neighbor Totoro,movie,"Animation, Comedy, Family",8.1,407740.0,1988.0,tm38744,1.0,tous publics,'jp'
tt0166924,Mulholland Drive,movie,"Drama, Mystery, Thriller",7.9,407184.0,2001.0,tm30858,3.0,tous publics,"'fr', 'us'"
tt1706620,Snowpiercer,movie,"Action, Sci-Fi, Thriller",7.1,406914.0,2013.0,tm166118,2.0,12,"'kr', 'cz'"
tt2737304,Bird Box,movie,"Horror, Mystery, Sci-Fi",6.6,406531.0,2018.0,tm374132,1.0,16,'us'
tt0317919,Mission: Impossible III,movie,"Action, Adventure, Thriller",6.9,405108.0,2006.0,tm22457,3.0,tous publics,"'us', 'de', 'cn', 'it'"
tt0328107,Man on Fire,movie,"Action, Crime, Drama",7.7,403317.0,2004.0,tm80657,1.0,12,"'ch', 'gb', 'us', 'mx'"
tt0094721,Beetlejuice,movie,"Comedy, Fantasy",7.5,403239.0,1988.0,tm39601,2.0,tous publics,'us'
tt0091042,Ferris Bueller's Day Off,movie,Comedy,7.8,402614.0,1986.0,tm116000,3.0,tous publics,'us'
tt1490017,The Lego Movie,movie,"Action, Adventure, Animation",7.7,402254.0,2014.0,tm154995,3.0,tous publics,"'us', 'dk', 'au', 'no'"
tt0286106,Signs,movie,"Drama, Mystery, Sci-Fi",6.8,401267.0,2002.0,tm115633,1.0,tous publics,'us'
tt1409024,Men in Black³,movie,"Action, Adventure, Comedy",6.8,400729.0,2012.0,tm33253,3.0,tous publics,"'ae', 'us'"
tt0448115,Shazam!,movie,"Action, Adventure, Comedy",7.0,400487.0,2019.0,tm1897,3.0,tous publics,"'us', 'ca'"
