,id,title,type,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD,ValNudite,ScoreNudite,ValViolence,ScoreViolence,ValVulgarite,ScoreVulgarite,ValStupefiants,ScoreStupefiants,ValIntensite,ScoreIntensite,CP_ae,CP_ar,CP_at,CP_au,CP_be,CP_bg,CP_br,CP_ca,CP_ch,CP_cl,CP_cn,CP_co,CP_cz,CP_de,CP_dk,CP_dz,CP_es,CP_fi,CP_fr,CP_gb,CP_gr,CP_hk,CP_hr,CP_hu,CP_id,CP_ie,CP_il,CP_in,CP_is,CP_it,CP_jo,CP_jp,CP_ke,CP_kh,CP_kr,CP_lu,CP_ma,CP_mc,CP_mt,CP_mx,CP_my,CP_nl,CP_no,CP_np,CP_nz,CP_pa,CP_pe,CP_ph,CP_pl,CP_pr,CP_pt,CP_py,CP_qa,CP_ro,CP_rs,CP_ru,CP_se,CP_sg,CP_si,CP_th,CP_tr,CP_tw,CP_ua,CP_us,CP_uy,CP_vn,CP_xwg,CP_za,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_family,Genre_fantasy,Genre_film-noir,Genre_history,Genre_horror,Genre_music,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_sport,Genre_thriller,Genre_war,Genre_western
0,tt0111161,The Shawshank Redemption,movie,9.3,3044564.0,1994.0,tm119206,3.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.20b4c3cf-b703-aebb-41bd-0dc683f8c0c8,Prime Video,16+,Faible,41.67,Modéré,69.39,Élevé,60.28,Faible,72.73,Modéré,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tt0111161,The Shawshank Redemption,movie,9.3,3044564.0,1994.0,tm119206,3.0,tous publics avec avertissement,https://play.max.com/show/9b4dacba-2f80-4272-aac7-bb5e2ae91343?utm_source=universal_search,MAX,,Faible,41.67,Modéré,69.39,Élevé,60.28,Faible,72.73,Modéré,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,tt0111161,The Shawshank Redemption,movie,9.3,3044564.0,1994.0,tm119206,3.0,tous publics avec avertissement,https://www.mycanal.fr/cinema/les-evades/h/40436199_50889,MyCanal,-12,Faible,41.67,Modéré,69.39,Élevé,60.28,Faible,72.73,Modéré,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,tt0468569,The Dark Knight,movie,9.0,3021134.0,2008.0,tm56184,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.18b7edbe-a800-19a8-45b5-c1804b71a7a5,Prime Video,13+,Aucun,73.06,Modéré,67.78,Faible,75.62,Faible,81.81,Élevé,63.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,tt0468569,The Dark Knight,movie,9.0,3021134.0,2008.0,tm56184,2.0,tous publics,https://play.max.com/show/52217243-a137-45d6-9c6a-0dfab4633034?utm_source=universal_search,MAX,,Aucun,73.06,Modéré,67.78,Faible,75.62,Faible,81.81,Élevé,63.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,tt1375666,Inception,movie,8.8,2684072.0,2010.0,tm92641,4.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.5ca9f69c-796e-2320-e56f-f758fa5957b5,Prime Video,13+,Aucun,81.74,Modéré,62.54,Faible,71.5,Faible,72.45,Modéré,61.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,tt1375666,Inception,movie,8.8,2684072.0,2010.0,tm92641,4.0,tous publics,https://www.mycanal.fr/cinema/inception/h/40442683_50889,MyCanal,-12,Aucun,81.74,Modéré,62.54,Faible,71.5,Faible,72.45,Modéré,61.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,tt1375666,Inception,movie,8.8,2684072.0,2010.0,tm92641,4.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6974454d-3b83-4093-881b-d218cc43adb5,Prime Video,13+,Aucun,81.74,Modéré,62.54,Faible,71.5,Faible,72.45,Modéré,61.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,tt1375666,Inception,movie,8.8,2684072.0,2010.0,tm92641,4.0,tous publics,https://play.max.com/show/14552c93-d318-4563-a00b-343df7e35d0b?utm_source=universal_search,MAX,,Aucun,81.74,Modéré,62.54,Faible,71.5,Faible,72.45,Modéré,61.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,tt0137523,Fight Club,movie,8.8,2465169.0,1999.0,tm42409,1.0,16,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Ffight-club%2F38HCX4uW3BlA&subId3=justappsvod,Disney+,18+,Modéré,39.99,Élevé,83.81,Élevé,76.55,Modéré,47.14,Élevé,67.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,tt0109830,Forrest Gump,movie,8.8,2379299.0,1994.0,tm122434,2.0,tous publics,https://www.paramountplus.com/movies/forrest-gump/ms2eMPRyXDpOLCITPSn8wW_7ZdQ6g9dV?searchReferral=,Paramount+,12,Modéré,53.6,Modéré,67.56,Modéré,60.0,Modéré,69.33,Modéré,58.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,tt0109830,Forrest Gump,movie,8.8,2379299.0,1994.0,tm122434,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d2a9f65f-019a-dc2a-9f03-e9b342352bac,Prime Video,18+,Modéré,53.6,Modéré,67.56,Modéré,60.0,Modéré,69.33,Modéré,58.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,tt0816692,Interstellar,movie,8.7,2345627.0,2014.0,tm157099,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.b4a9f7c6-5def-7e63-9aa7-df38a479333e,Prime Video,16+,Aucun,92.08,Faible,73.26,Faible,65.17,Aucun,82.47,Modéré,52.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,tt0816692,Interstellar,movie,8.7,2345627.0,2014.0,tm157099,3.0,tous publics,https://play.max.com/show/aa5b9295-8f9c-44f5-809b-3f2b84badfbf?utm_source=universal_search,MAX,,Aucun,92.08,Faible,73.26,Faible,65.17,Aucun,82.47,Modéré,52.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,tt0816692,Interstellar,movie,8.7,2345627.0,2014.0,tm157099,3.0,tous publics,https://www.netflix.com/title/70305903,Netflix,13+,Aucun,92.08,Faible,73.26,Faible,65.17,Aucun,82.47,Modéré,52.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,tt0110912,Pulp Fiction,movie,8.8,2334909.0,1994.0,tm112130,1.0,12,https://tv.apple.com/fr/movie/pulp-fiction/umc.cmc.1hfvw2p79f9qdeydow8nmrn7t?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.9001%3A1540355933,AppleTV+,-16,Modéré,43.93,Élevé,80.25,Élevé,91.2,Élevé,87.75,Modéré,46.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,tt0133093,The Matrix,movie,8.7,2156057.0,1999.0,tm10,3.0,tous publics avec avertissement,https://play.max.com/show/012cacbd-5893-4379-b7a6-d3737c61d4b5?utm_source=universal_search,MAX,,Faible,47.47,Modéré,67.76,Modéré,47.13,Faible,79.18,Modéré,59.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,tt0133093,The Matrix,movie,8.7,2156057.0,1999.0,tm10,3.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dea9f6b7-e0a0-38c9-7467-d6079c6fb4f0,Prime Video,13+,Faible,47.47,Modéré,67.76,Modéré,47.13,Faible,79.18,Modéré,59.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,tt0133093,The Matrix,movie,8.7,2156057.0,1999.0,tm10,3.0,tous publics avec avertissement,https://www.mycanal.fr/cinema/matrix/h/40442430_50889,MyCanal,-12,Faible,47.47,Modéré,67.76,Modéré,47.13,Faible,79.18,Modéré,59.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,tt0068646,The Godfather,movie,9.2,2125282.0,1972.0,tm155580,3.0,12::(new rating),https://tv.apple.com/fr/movie/le-parrain/umc.cmc.3ew9fykdnpfaq9t2jq5da011c?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.9001%3A364918770,AppleTV+,-12,Modéré,45.85,Élevé,70.35,Modéré,57.16,Faible,72.2,Modéré,52.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,tt0068646,The Godfather,movie,9.2,2125282.0,1972.0,tm155580,3.0,12::(new rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.64a9f786-efb1-28d3-bf27-6038d12cc53a,Prime Video,16+,Modéré,45.85,Élevé,70.35,Modéré,57.16,Faible,72.2,Modéré,52.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,tt0068646,The Godfather,movie,9.2,2125282.0,1972.0,tm155580,3.0,12::(new rating),https://www.paramountplus.com/movies/godfather/gUufhVPlJy5i5HLTbS8li1LruEeMH_3x?searchReferral=,Paramount+,16,Modéré,45.85,Élevé,70.35,Modéré,57.16,Faible,72.2,Modéré,52.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,tt0120737,The Lord of the Rings: The Fellowship of the Ring,movie,8.9,2107957.0,2001.0,tm44313,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.18874f28-ed2b-4235-a4ef-bd1f9af589cc,Prime Video,13+,Aucun,88.94,Modéré,71.32,Aucun,87.68,Faible,76.2,Modéré,67.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,tt0167260,The Lord of the Rings: The Return of the King,movie,9.0,2077973.0,2003.0,tm142381,1.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.46a974f9-6f03-4ea1-9a61-da05e38808af,Prime Video,13+,Aucun,87.55,Modéré,62.6,Aucun,90.91,Faible,78.95,Modéré,61.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,tt1345836,The Dark Knight Rises,movie,8.4,1913559.0,2012.0,tm39888,2.0,tous publics,https://play.max.com/show/6ce5965d-cdb2-4f9c-b22b-ae7a091d95a8?utm_source=universal_search,MAX,,Faible,49.16,Modéré,71.89,Faible,76.92,Faible,78.33,Modéré,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,tt1345836,The Dark Knight Rises,movie,8.4,1913559.0,2012.0,tm39888,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.1ea9f6f7-7781-df4e-60bf-d24b8365b375,Prime Video,13+,Faible,49.16,Modéré,71.89,Faible,76.92,Faible,78.33,Modéré,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,tt0167261,The Lord of the Rings: The Two Towers,movie,8.8,1873596.0,2002.0,tm115982,1.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.7ed946dc-d84e-49e0-a032-ddd09cbe362d,Prime Video,13+,Aucun,79.03,Modéré,72.41,Aucun,91.44,Faible,74.61,Modéré,70.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,tt1853728,Django Unchained,movie,8.5,1791607.0,2012.0,tm41792,1.0,12,https://www.netflix.com/title/70230640,Netflix,16+,Modéré,44.26,Élevé,91.77,Élevé,88.52,Faible,71.06,Élevé,70.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,tt0172495,Gladiator,movie,8.5,1760458.0,2000.0,tm28142,4.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.f2a9f680-2275-2949-77fd-e67f07b680f0,Prime Video,16+,Faible,55.05,Élevé,75.81,Faible,71.78,Aucun,79.19,Élevé,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,tt0172495,Gladiator,movie,8.5,1760458.0,2000.0,tm28142,4.0,tous publics avec avertissement,https://play.max.com/show/d394e015-03f5-48fb-a42a-7681c49a6175?utm_source=universal_search,MAX,,Faible,55.05,Élevé,75.81,Faible,71.78,Aucun,79.19,Élevé,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,tt0172495,Gladiator,movie,8.5,1760458.0,2000.0,tm28142,4.0,tous publics avec avertissement,https://www.netflix.com/title/60000929,Netflix,16+,Faible,55.05,Élevé,75.81,Faible,71.78,Aucun,79.19,Élevé,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,tt0172495,Gladiator,movie,8.5,1760458.0,2000.0,tm28142,4.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.5d60cc03-f2ec-4bcc-98d4-3437070f9c52,Prime Video,16+,Faible,55.05,Élevé,75.81,Faible,71.78,Aucun,79.19,Élevé,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,tt0993846,The Wolf of Wall Street,movie,8.2,1687611.0,2013.0,tm188690,2.0,12,https://www.molotov.tv/fr_fr/p/17128-2326/le-loup-de-wall-street,Autre,,Élevé,90.51,Modéré,47.14,Élevé,91.32,Élevé,95.25,Modéré,41.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,tt0993846,The Wolf of Wall Street,movie,8.2,1687611.0,2013.0,tm188690,2.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.1a9b903a-6665-4d2a-89bc-2bcfd4d96e69,Prime Video,13+,Élevé,90.51,Modéré,47.14,Élevé,91.32,Élevé,95.25,Modéré,41.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,tt0361748,Inglourious Basterds,movie,8.4,1683117.0,2009.0,tm143861,3.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.98a9f666-bdba-0a81-d19a-1d748b0eb0f2,Prime Video,16+,Faible,56.72,Élevé,91.46,Élevé,52.7,Faible,65.96,Élevé,71.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,tt0361748,Inglourious Basterds,movie,8.4,1683117.0,2009.0,tm143861,3.0,12,https://www.netflix.com/title/70108777,Netflix,18+,Faible,56.72,Élevé,91.46,Élevé,52.7,Faible,65.96,Élevé,71.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,tt0361748,Inglourious Basterds,movie,8.4,1683117.0,2009.0,tm143861,3.0,12,https://play.max.com/show/b81d5297-6162-427a-843f-40b032f7e2c5?utm_source=universal_search,MAX,,Faible,56.72,Élevé,91.46,Élevé,52.7,Faible,65.96,Élevé,71.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,tt0372784,Batman Begins,movie,8.2,1646729.0,2005.0,tm167206,2.0,tous publics,https://play.max.com/show/9cd867d4-81e5-433a-839a-a1c111b2623d?utm_source=universal_search,MAX,,Aucun,71.55,Modéré,74.88,Faible,74.18,Faible,77.11,Modéré,62.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,tt0372784,Batman Begins,movie,8.2,1646729.0,2005.0,tm167206,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a2a9f69d-861e-995c-5d7e-aee64f47d596,Prime Video,TOUS PUBLICS,Aucun,71.55,Modéré,74.88,Faible,74.18,Faible,77.11,Modéré,62.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,tt0102926,The Silence of the Lambs,movie,8.6,1635761.0,1991.0,tm8843,1.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.64a9f693-56af-a35d-68ff-749b64c66810,Prime Video,18+,Modéré,46.54,Élevé,82.75,Modéré,57.87,Aucun,82.52,Élevé,86.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
