,id,title,type,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD,visaCNC,classifCNC,ValNudite,ScoreNudite,ValViolence,ScoreViolence,ValVulgarite,ScoreVulgarite,ValStupefiants,ScoreStupefiants,ValIntensite,ScoreIntensite,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_family,Genre_fantasy,Genre_film-noir,Genre_history,Genre_horror,Genre_music,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_sport,Genre_thriller,Genre_war,Genre_western,classifJW,Duree,DureeEp,CP_
1210,tt2381941,Focus,movie,6.6,286474.0,2015.0,tm139918,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dca9f6c1-54eb-5f2e-f749-167f7e4e6823,Prime Video,TOUS PUBLICS,141752,Tous publics,Modéré,35.71,Modéré,57.38,Élevé,53.12,Faible,71.67,Faible,56.67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,105.0,,['US']
1211,tt0486576,Fantastic Four: Rise of the Silver Surfer,movie,5.6,286464.0,2007.0,tm74359,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fles-quatre-fantastiques-et-le-surfer-dargent%2FNeFygQurP7Yh&subId3=justappsvod,Disney+,12+,117437,Tous publics,Faible,60.66,Faible,68.57,Faible,67.57,Faible,62.86,Faible,76.47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92.0,,['US']
1212,tt0432283,Fantastic Mr. Fox,movie,7.9,286344.0,2009.0,tm151348,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Ffantastic-mr-fox%2F4cna09XI2gqn&subId3=justappsvod,Disney+,6+,125113,Tous publics,Aucun,82.61,Faible,79.7,Faible,44.05,Faible,74.45,Faible,66.93,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,87.0,,['US']
1213,tt0286716,Hulk,movie,5.6,285883.0,2003.0,tm136651,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6ca9f661-efba-d80f-901e-d485fd0b2b47,Prime Video,13+,108292,Tous publics,Faible,39.13,Modéré,62.79,Faible,56.52,Aucun,74.36,Modéré,46.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,138.0,,['US']
1214,tt0075686,Annie Hall,movie,7.9,284402.0,1977.0,tm92591,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d2b63700-b276-e3ec-a4d5-dc1ee6d5ab8e,Prime Video,16+,47824,Tous publics,Faible,46.59,Aucun,95.74,Faible,78.26,Faible,56.0,Aucun,88.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,93.0,,['US']
1215,tt6105098,The Lion King,movie,6.8,283256.0,2019.0,tm309655,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fle-roi-lion%2FgDBvSe4GpZPD&subId3=justappsvod,Disney+,9+,151189,Tous publics,Aucun,82.49,Faible,63.2,Aucun,86.67,Aucun,91.04,Modéré,47.01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,118.0,,['US']
1216,tt0119643,Meet Joe Black,movie,7.2,283066.0,1998.0,tm49453,3.0,tous publics,https://play.max.com/show/1d379aff-75c9-443a-8434-02fce0c53c9e?utm_source=universal_search,MAX,,96227,Tous publics,Faible,39.66,Faible,56.92,Faible,62.69,Faible,72.22,Faible,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,['US']
1217,tt0119643,Meet Joe Black,movie,7.2,283066.0,1998.0,tm49453,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d6a9f7a4-47ee-3022-8e15-df36398a917c,Prime Video,13+,96227,Tous publics,Faible,39.66,Faible,56.92,Faible,62.69,Faible,72.22,Faible,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,118.0,,['US']
1218,tt0119643,Meet Joe Black,movie,7.2,283066.0,1998.0,tm49453,3.0,tous publics,https://www.netflix.com/title/5670418,Netflix,13+,96227,Tous publics,Faible,39.66,Faible,56.92,Faible,62.69,Faible,72.22,Faible,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,118.0,,['US']
1219,tt1464335,Uncharted,movie,6.3,282570.0,2022.0,tm206726,1.0,tous publics,https://www.netflix.com/title/81199140,Netflix,16+,156339,Tous publics,Aucun,61.21,Faible,61.26,Faible,47.37,Faible,60.43,Faible,63.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,116.0,,['US']
1220,tt2024469,Non-Stop,movie,6.9,282273.0,2014.0,tm156923,2.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.beddfbae-b52c-4e2d-a44f-67af9d6710de,Prime Video,13+,139115,Tous publics avec avertissement,Aucun,54.31,Modéré,75.47,Modéré,44.44,Faible,55.32,Modéré,71.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,U,107.0,,['US']
1221,tt2024469,Non-Stop,movie,6.9,282273.0,2014.0,tm156923,2.0,tous publics avec avertissement,https://play.max.com/show/f1aaaf9c-1482-4da5-8d74-8738a23a9f6e?utm_source=universal_search,MAX,,139115,Tous publics avec avertissement,Aucun,54.31,Modéré,75.47,Modéré,44.44,Faible,55.32,Modéré,71.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,U,107.0,,['US']
1222,tt5537002,Killers of the Flower Moon,movie,7.6,282118.0,2023.0,tm327233,1.0,tous publics avec avertissement,https://tv.apple.com/fr/movie/killers-of-the-flower-moon/umc.cmc.5x1fg9vferlfeutzpq6rra1zf?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12,AppleTV+,Tout public,160406,Tous publics avec avertissement,Faible,43.24,Élevé,70.16,Modéré,53.14,Faible,57.77,Élevé,56.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,206.0,,['US']
1223,tt0118583,Alien Resurrection,movie,6.2,282037.0,1997.0,tm191623,1.0,12 avec avertissement,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Falien-4-la-resurrection%2F1DXesYstHoxu&subId3=justappsvod,Disney+,16+,93103,Interdiction aux mineurs -12 ans,Faible,59.7,Élevé,87.91,Modéré,49.4,Faible,73.53,Élevé,59.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,['US']
1224,tt2953050,Encanto,movie,7.2,281823.0,2021.0,tm858873,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fencanto-la-fantastique-famille-madrigal%2F33q7DY1rtHQH&subId3=justappsvod,Disney+,6+,155802,Tous publics,Aucun,83.21,Faible,49.13,Aucun,90.33,Aucun,75.33,Faible,63.67,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,102.0,,['US']
1225,tt3228774,Cruella,movie,7.3,281577.0,2021.0,tm240625,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fcruella%2F2GJTZuO8I01c&subId3=justappsvod,Disney+,12+,154923,Tous publics,Aucun,83.04,Faible,65.14,Faible,56.43,Faible,70.64,Faible,45.22,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,134.0,,['US']
1226,tt1931533,Seven Psychopaths,movie,7.1,281412.0,2012.0,tm73061,1.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a626d36b-b50f-4f43-9030-b42416633539,Prime Video,18+,135382,Tous publics avec avertissement,Modéré,40.0,Élevé,93.1,Élevé,85.96,Modéré,58.33,Modéré,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110.0,,['GB']
1227,tt0172156,Bad Boys II,movie,6.6,281205.0,2003.0,tm147849,2.0,tous publics avec avertissement,https://play.max.com/show/9943f2a9-9529-48df-833f-34cd3279cb27?utm_source=universal_search,MAX,,107809,Tous publics avec avertissement,Modéré,38.71,Élevé,84.16,Élevé,87.83,Modéré,64.77,Modéré,62.35,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,147.0,,['US']
1228,tt0172156,Bad Boys II,movie,6.6,281205.0,2003.0,tm147849,2.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.62a9f701-e317-985e-0093-6e338b34d828,Prime Video,18+,107809,Tous publics avec avertissement,Modéré,38.71,Élevé,84.16,Élevé,87.83,Modéré,64.77,Modéré,62.35,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,147.0,,['US']
1229,tt11138512,The Northman,movie,7.0,279273.0,2022.0,tm1042649,1.0,12 avec avertissement,https://www.netflix.com/title/81502485,Netflix,16+,156806,Interdiction aux mineurs -12ans avec avertissement,Modéré,35.33,Élevé,87.26,Faible,70.66,Faible,69.21,Élevé,74.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,137.0,,['US']
1230,tt0252866,American Pie 2,movie,6.4,279008.0,2001.0,tm43292,3.0,tous publics,https://www.netflix.com/title/60021044,Netflix,16+,103589,Tous publics,Modéré,29.69,Faible,65.62,Élevé,73.44,Modéré,45.76,Aucun,93.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,108.0,,['US']
1231,tt0252866,American Pie 2,movie,6.4,279008.0,2001.0,tm43292,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6ffe0805-5556-453f-9d69-7b2044afee27,Prime Video,16+,103589,Tous publics,Modéré,29.69,Faible,65.62,Élevé,73.44,Modéré,45.76,Aucun,93.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,108.0,,['US']
1232,tt0252866,American Pie 2,movie,6.4,279008.0,2001.0,tm43292,3.0,tous publics,https://play.max.com/show/cc7c2009-43a8-4d59-b002-97c26200ad11?utm_source=universal_search,MAX,,103589,Tous publics,Modéré,29.69,Faible,65.62,Élevé,73.44,Modéré,45.76,Aucun,93.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,108.0,,['US']
1233,tt11813216,The Banshees of Inisherin,movie,7.7,278925.0,2022.0,tm1177080,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fles-banshees-dinisherin%2F7Cj38ALjonSC&subId3=justappsvod,Disney+,16+,158481,Tous publics,Faible,40.49,Modéré,57.33,Modéré,48.63,Faible,64.96,Modéré,52.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,114.0,,"['GB', 'US']"
1234,tt8936646,Extraction,movie,6.8,278369.0,2020.0,tm496322,1.0,18::(self-applied),https://www.netflix.com/title/80230399,Netflix,16+,145515,Tous publics,Aucun,61.81,Élevé,85.2,Modéré,55.22,Faible,68.82,Modéré,54.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,116.0,,['US']
1235,tt0243155,Bridget Jones's Diary,movie,6.8,278126.0,2001.0,tm33947,3.0,tous publics,https://play.max.com/show/c0a17468-2cbc-4004-b02e-1e730a880c50?utm_source=universal_search,MAX,,103525,Tous publics,Modéré,44.54,Faible,73.68,Modéré,45.9,Modéré,60.71,Aucun,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,100.0,,['GB']
1236,tt0243155,Bridget Jones's Diary,movie,6.8,278126.0,2001.0,tm33947,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.fac2dd5f-4bdb-4b18-938b-3753119b05cb,Prime Video,16+,103525,Tous publics,Modéré,44.54,Faible,73.68,Modéré,45.9,Modéré,60.71,Aucun,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,100.0,,['GB']
1237,tt0243155,Bridget Jones's Diary,movie,6.8,278126.0,2001.0,tm33947,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.54a9f68c-8303-2e51-2fe7-545e7676c72a,Prime Video,13+,103525,Tous publics,Modéré,44.54,Faible,73.68,Modéré,45.9,Modéré,60.71,Aucun,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,100.0,,['GB']
1238,tt1823672,Chappie,movie,6.8,277804.0,2015.0,tm143085,1.0,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.26a9f726-6bd3-f2cd-c227-81e51987d7db,Prime Video,18+,141322,Tous publics avec avertissement,Faible,40.66,Élevé,62.5,Élevé,78.85,Modéré,50.0,Modéré,55.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,120.0,,['US']
1239,tt0059742,The Sound of Music,movie,8.1,276475.0,1965.0,tm88215,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fla-melodie-du-bonheur%2F4c1Sp2qE83Fc&subId3=justappsvod,Disney+,0+,31036,Tous publics,Aucun,79.38,Aucun,85.6,Aucun,90.52,Faible,71.29,Faible,66.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,174.0,,['US']
1240,tt0448134,Sunshine,movie,7.2,276458.0,2007.0,tm71893,1.0,tous publics avec avertissement,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fsunshine%2F5wSH7ps1JCow&subId3=justappsvod,Disney+,16+,117481,Tous publics avec avertissement,Aucun,93.33,Modéré,55.43,Modéré,57.53,Aucun,98.61,Élevé,71.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,107.0,,['GB']
1241,tt0364725,Dodgeball: A True Underdog Story,movie,6.7,275947.0,2004.0,tm85291,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fdodgeball-meme-pas-mal%2Fd9Urj1riGr5E&subId3=justappsvod,Disney+,12+,110908,Tous publics,Modéré,39.83,Faible,86.0,Modéré,54.84,Faible,80.85,Aucun,84.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,U,92.0,,['US']
1242,tt0118688,Batman & Robin,movie,3.8,275818.0,1997.0,tm190778,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.b1ca9cd7-a40d-4058-bf37-fa725348b966,Prime Video,13+,92402,Tous publics,Faible,42.86,Faible,70.37,Faible,55.77,Faible,67.35,Faible,51.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,125.0,,['US']
1243,tt0118688,Batman & Robin,movie,3.8,275818.0,1997.0,tm190778,3.0,tous publics,https://www.mycanal.fr/cinema/batman-et-robin/h/40417414_50889,MyCanal,-10,92402,Tous publics,Faible,42.86,Faible,70.37,Faible,55.77,Faible,67.35,Faible,51.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,125.0,,['US']
1244,tt0118688,Batman & Robin,movie,3.8,275818.0,1997.0,tm190778,3.0,tous publics,https://play.max.com/show/02fe7d76-b386-49bf-9f79-f3cc9b7ff832?utm_source=universal_search,MAX,,92402,Tous publics,Faible,42.86,Faible,70.37,Faible,55.77,Faible,67.35,Faible,51.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,125.0,,['US']
1245,tt1080016,Ice Age: Dawn of the Dinosaurs,movie,6.9,275725.0,2009.0,tm145443,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Flage-de-glace-3-le-temps-des-dinosaures%2F4uHTB6ZBO9Qw&subId3=justappsvod,Disney+,6+,123443,Tous publics,Faible,33.56,Faible,54.64,Aucun,59.6,Aucun,66.67,Faible,47.87,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94.0,,['US']
1246,tt0112462,Batman Forever,movie,5.4,275363.0,1995.0,tm16069,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.faa9f65c-50e0-bb2c-1ea3-6988a457f6da,Prime Video,13+,87893,Tous publics,Faible,55.06,Faible,61.67,Faible,52.94,Faible,69.39,Faible,62.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,121.0,,['US']
1247,tt0112462,Batman Forever,movie,5.4,275363.0,1995.0,tm16069,3.0,tous publics,https://www.mycanal.fr/cinema/batman-forever/h/40421800_50889,MyCanal,-10,87893,Tous publics,Faible,55.06,Faible,61.67,Faible,52.94,Faible,69.39,Faible,62.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,121.0,,['US']
1248,tt0112462,Batman Forever,movie,5.4,275363.0,1995.0,tm16069,3.0,tous publics,https://play.max.com/show/506c2994-fa03-452b-9131-e25d68fac01f?utm_source=universal_search,MAX,,87893,Tous publics,Faible,55.06,Faible,61.67,Faible,52.94,Faible,69.39,Faible,62.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,121.0,,['US']
1249,tt4846340,Hidden Figures,movie,7.8,274503.0,2016.0,tm236713,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fles-figures-de-lombre%2F2xa2YdiOJXQt&subId3=justappsvod,Disney+,12+,145919,Tous publics,Aucun,82.03,Aucun,87.78,Faible,51.55,Faible,72.62,Faible,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,127.0,,['US']
1250,tt0358273,Walk the Line,movie,7.8,274221.0,2005.0,tm160767,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fwalk-the-line%2F1tRvbDXZOx4w&subId3=justappsvod,Disney+,12+,114129,Tous publics,Faible,57.32,Faible,75.56,Faible,46.55,Modéré,62.71,Faible,54.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,136.0,,['US']
1251,tt7713068,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,movie,6.1,274211.0,2020.0,tm369261,4.0,12,https://www.mycanal.fr/cinema/birds-of-prey-et-la-fantabuleuse-histoire-dharley-quinn/h/40445868_50889,MyCanal,-16,152348,Interdiction aux mineurs -12 ans,Faible,50.47,Élevé,63.82,Élevé,73.5,Modéré,64.66,Modéré,50.13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,109.0,,['US']
1252,tt7713068,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,movie,6.1,274211.0,2020.0,tm369261,4.0,12,https://www.netflix.com/title/81165134,Netflix,16+,152348,Interdiction aux mineurs -12 ans,Faible,50.47,Élevé,63.82,Élevé,73.5,Modéré,64.66,Modéré,50.13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,109.0,,['US']
1253,tt7713068,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,movie,6.1,274211.0,2020.0,tm369261,4.0,12,https://play.max.com/show/3a216cd4-a65f-437f-aae0-3628ae316536?utm_source=universal_search,MAX,,152348,Interdiction aux mineurs -12 ans,Faible,50.47,Élevé,63.82,Élevé,73.5,Modéré,64.66,Modéré,50.13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,109.0,,['US']
1254,tt7713068,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,movie,6.1,274211.0,2020.0,tm369261,4.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.e44874e3-d0ea-4e4f-8960-03b186edfc1f,Prime Video,16+,152348,Interdiction aux mineurs -12 ans,Faible,50.47,Élevé,63.82,Élevé,73.5,Modéré,64.66,Modéré,50.13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,109.0,,['US']
1255,tt1016150,All Quiet on the Western Front,movie,7.8,274139.0,2022.0,tm57755,1.0,16::(self-applied),https://www.netflix.com/title/81260280,Netflix,16+,10077,Tous publics,Aucun,82.57,Élevé,92.42,Faible,71.88,Faible,74.64,Élevé,88.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,147.0,,['DE']
1256,tt0478087,21,movie,6.8,274138.0,2008.0,tm40009,1.0,tous publics,https://play.max.com/show/bd58cfd7-1d7e-44c4-8b95-89b3771165fa?utm_source=universal_search,MAX,,119861,Tous publics,Faible,38.71,Modéré,59.38,Modéré,58.82,Faible,64.52,Faible,66.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,123.0,,['US']
1257,tt0080339,Airplane!,movie,7.7,273884.0,1980.0,tm100005,4.0,tous publics,https://www.molotov.tv/fr_fr/p/28256-107/y-a-t-il-enfin-un-pilote-dans-lavion,MolotovTV,,52850,Tous publics,Modéré,47.12,Faible,73.55,Faible,70.3,Faible,56.49,Aucun,76.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88.0,,['US']
1258,tt0080339,Airplane!,movie,7.7,273884.0,1980.0,tm100005,4.0,tous publics,https://tv.apple.com/fr/movie/y-a-t-il-un-pilote-dans-lavion/umc.cmc.6tbcbzww1yk0o99i7dmowaewj?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.9001%3A566950511,AppleTV+,Tout public,52850,Tous publics,Modéré,47.12,Faible,73.55,Faible,70.3,Faible,56.49,Aucun,76.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88.0,,['US']
1259,tt0080339,Airplane!,movie,7.7,273884.0,1980.0,tm100005,4.0,tous publics,https://www.paramountplus.com/movies/airplane/j80qoTZej0sfj_xQDQbRA1CJzkiFpTUa?searchReferral=,Paramount+,12,52850,Tous publics,Modéré,47.12,Faible,73.55,Faible,70.3,Faible,56.49,Aucun,76.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88.0,,['US']
