,id,title,type,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD,ValNudite,ValViolence,ValVulgarite,ValStupefiants,ValIntensite,CP_ar,CP_at,CP_au,CP_be,CP_br,CP_ca,CP_cl,CP_cn,CP_co,CP_cz,CP_de,CP_dk,CP_eg,CP_es,CP_fi,CP_fr,CP_gb,CP_gr,CP_hk,CP_hu,CP_id,CP_ie,CP_il,CP_in,CP_is,CP_it,CP_jo,CP_jp,CP_kp,CP_kr,CP_mt,CP_mx,CP_my,CP_nl,CP_no,CP_nz,CP_ph,CP_pl,CP_ru,CP_se,CP_th,CP_tr,CP_tw,CP_us,CP_za,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_family,Genre_fantasy,Genre_game-show,Genre_history,Genre_horror,Genre_music,Genre_musical,Genre_mystery,Genre_news,Genre_reality-tv,Genre_romance,Genre_sci-fi,Genre_short,Genre_sport,Genre_talk-show,Genre_thriller,Genre_war,Genre_western
0,tt0944947,Game of Thrones,tvSeries,9.2,2433876,2011,ts2,3,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.eeb636ff-9e45-9d69-b5f3-91dd85e00fd4,Prime Video,18+,Élevé:87.51%,Élevé:91.68%,Élevé:83.56%,Modéré:37.71%,Élevé:81.52%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tt0944947,Game of Thrones,tvSeries,9.2,2433876,2011,ts2,3,12,https://www.mycanal.fr/series/game-of-thrones/h/40425877_50889,MyCanal,-16,Élevé:87.51%,Élevé:91.68%,Élevé:83.56%,Modéré:37.71%,Élevé:81.52%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,tt0944947,Game of Thrones,tvSeries,9.2,2433876,2011,ts2,3,12,https://play.max.com/video/watch/83eca32a-12d2-4e05-8245-e17855c9e390?utm_source=universal_search,MAX,,Élevé:87.51%,Élevé:91.68%,Élevé:83.56%,Modéré:37.71%,Élevé:81.52%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,tt0903747,Breaking Bad,tvSeries,9.5,2331384,2008,ts4,1,tous publics::(with warning),https://www.netflix.com/title/70143836,Netflix,16+,Modéré:39.08%,Élevé:78.35%,Modéré:56.38%,Élevé:93.43%,Élevé:73.74%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,tt4574334,Stranger Things,tvSeries,8.6,1446016,2016,ts38796,1,16::(self-applied),https://www.netflix.com/title/80057281,Netflix,16+,Faible:59.77%,Modéré:38.96%,Modéré:58.46%,Faible:65.58%,Élevé:52.36%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,tt0108778,Friends,tvSeries,8.9,1144541,1994,ts21698,3,tous publics,https://play.max.com/video/watch/0e33e070-5a45-425a-b655-9d7a7a6658ba?utm_source=universal_search,MAX,,Faible:47.67%,Aucun:83.98%,Faible:63.86%,Faible:73.27%,Aucun:84.86%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,tt0108778,Friends,tvSeries,8.9,1144541,1994,ts21698,3,tous publics,https://www.mycanal.fr/series/friends/h/40492180_50889,MyCanal,-10,Faible:47.67%,Aucun:83.98%,Faible:63.86%,Faible:73.27%,Aucun:84.86%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,tt0108778,Friends,tvSeries,8.9,1144541,1994,ts21698,3,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.784c2427-0f15-4da4-8949-aa9bf384be68,Prime Video,TOUS PUBLICS,Faible:47.67%,Aucun:83.98%,Faible:63.86%,Faible:73.27%,Aucun:84.86%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,tt1520211,The Walking Dead,tvSeries,8.1,1142193,2010,ts9,1,16,https://www.netflix.com/title/70177057,Netflix,18+,Faible:50.9%,Élevé:92.36%,Modéré:55.79%,Faible:72.21%,Élevé:86.53%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9,tt1475582,Sherlock,tvSeries,9,1048301,2010,ts21538,2,tous publics,https://www.netflix.com/title/70202589,Netflix,13+,Faible:54.05%,Modéré:60.76%,Faible:71.47%,Modéré:63.7%,Modéré:59.45%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,tt1475582,Sherlock,tvSeries,9,1048301,2010,ts21538,2,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.25fbee69-ed93-4cca-bab4-c8f9f4d3f998,Prime Video,16+,Faible:54.05%,Modéré:60.76%,Faible:71.47%,Modéré:63.7%,Modéré:59.45%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,tt7366338,Chernobyl,tvMiniSeries,9.3,949728,2019,ts88632,3,12,https://play.max.com/video/watch/21acd328-6298-4928-bb08-e926d776f63d?utm_source=universal_search,MAX,,Faible:46.05%,Modéré:43.16%,Faible:46.88%,Faible:66.61%,Élevé:61.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,tt7366338,Chernobyl,tvMiniSeries,9.3,949728,2019,ts88632,3,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.e64942d3-2bb8-438f-adb2-3e5c2b4f48b2,Prime Video,18+,Faible:46.05%,Modéré:43.16%,Faible:46.88%,Faible:66.61%,Élevé:61.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,tt7366338,Chernobyl,tvMiniSeries,9.3,949728,2019,ts88632,3,12,https://www.mycanal.fr/series/chernobyl/h/40436206_50889,MyCanal,-12,Faible:46.05%,Modéré:43.16%,Faible:46.88%,Faible:66.61%,Élevé:61.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,tt0898266,The Big Bang Theory,tvSeries,8.1,908002,2007,ts12,3,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.87e8bf22-e8c4-4b2a-9bcb-3b809deaf055,Prime Video,TOUS PUBLICS,Faible:48.66%,Aucun:85.56%,Faible:61.26%,Faible:63.19%,Aucun:83.09%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,tt0898266,The Big Bang Theory,tvSeries,8.1,908002,2007,ts12,3,tous publics,https://www.mycanal.fr/series/the-big-bang-theory/h/40422267_50889,MyCanal,-12,Faible:48.66%,Aucun:85.56%,Faible:61.26%,Faible:63.19%,Aucun:83.09%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,tt0898266,The Big Bang Theory,tvSeries,8.1,908002,2007,ts12,3,tous publics,https://play.max.com/video/watch/da61aef2-e4b6-441a-b2aa-91855ca05dad?utm_source=universal_search,MAX,,Faible:48.66%,Aucun:85.56%,Faible:61.26%,Faible:63.19%,Aucun:83.09%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,tt0773262,Dexter,tvSeries,8.6,843967,2006,ts10620,3,12,https://www.primevideo.com/detail/0MZFO9CZW2OOYPKLWW8P6NKD0O,Prime Video,18+,Élevé:55.54%,Élevé:83.16%,Élevé:79.89%,Faible:55.56%,Élevé:72.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,tt0773262,Dexter,tvSeries,8.6,843967,2006,ts10620,3,12,https://www.paramountplus.com/shows/dexter/video/_1ssUsDXSuoUUyItv1b5sLDoihEEC6v0/dexter-dexter?searchReferral=,Paramount+,18,Élevé:55.54%,Élevé:83.16%,Élevé:79.89%,Faible:55.56%,Élevé:72.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,tt0773262,Dexter,tvSeries,8.6,843967,2006,ts10620,3,12,https://tv.apple.com/fr/show/dexter/umc.cmc.2w8cp3aur89y8id4cfk2engfu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18,Élevé:55.54%,Élevé:83.16%,Élevé:79.89%,Faible:55.56%,Élevé:72.22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,tt1190634,The Boys,tvSeries,8.6,777469,2019,ts78125,1,18,https://app.primevideo.com/detail?gti=amzn1.dv.gti.9ab600aa-6625-b547-cfc0-190e3ad8a27d,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,tt0386676,The Office,tvSeries,9,775241,2005,ts21621,2,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.e8b0291b-34a6-d376-9732-9616a6f352c6,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,tt0386676,The Office,tvSeries,9,775241,2005,ts21621,2,13::(self-applied),https://www.netflix.com/title/70136120,Netflix,13+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,tt0460649,How I Met Your Mother,tvSeries,8.3,759250,2005,ts21483,1,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fhow-i-met-your-mother%2F3kpBeRQiKjkq&subId3=justappsvod,Disney+,14+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,tt3032476,Better Call Saul,tvSeries,9,732065,2015,ts8,1,tous publics avec avertissement,https://www.netflix.com/title/80021955,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,tt2442560,Peaky Blinders,tvSeries,8.7,711860,2013,ts20110,2,10::(with warning),https://app.primevideo.com/detail?gti=amzn1.dv.gti.24b8776e-16e0-e3e3-67e8-b144e97d7728,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,tt2442560,Peaky Blinders,tvSeries,8.7,711860,2013,ts20110,2,10::(with warning),https://www.netflix.com/title/80002479,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,tt2356777,True Detective,tvSeries,8.9,703173,2014,ts20054,3,12,https://play.max.com/video/watch/f61493d3-3adf-4b4a-b87d-563d377a88ac?utm_source=universal_search,MAX,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,tt2356777,True Detective,tvSeries,8.9,703173,2014,ts20054,3,12,https://www.mycanal.fr/series/true-detective/h/40439553_50889,MyCanal,-16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,tt2356777,True Detective,tvSeries,8.9,703173,2014,ts20054,3,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.8b96ae49-3860-49a5-8d15-7bd50c2ef008,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,tt2085059,Black Mirror,tvSeries,8.7,693782,2011,ts278,1,16,https://www.netflix.com/title/70264888,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,tt10919420,Squid Game,tvSeries,8,663345,2021,ts220305,1,16::(self-applied),https://www.netflix.com/title/81040344,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,tt3581920,The Last of Us,tvSeries,8.6,656337,2023,ts226904,3,16::(self-applied),https://play.max.com/video/watch/dae9e532-3714-4f2e-b758-fb9a13def902?utm_source=universal_search,MAX,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,tt3581920,The Last of Us,tvSeries,8.6,656337,2023,ts226904,3,16::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.4da38bd7-53a9-4fde-8a33-6bf9f9f9d116,Prime Video,16+,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,tt3581920,The Last of Us,tvSeries,8.6,656337,2023,ts226904,3,16::(self-applied),https://www.mycanal.fr/series/the-last-of-us/h/40427679_50889,MyCanal,-16,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,tt2861424,Rick and Morty,tvSeries,9.1,650189,2013,ts20233,4,12,https://www.mycanal.fr/series/rick-and-morty/h/40421495_50889,MyCanal,-16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,tt2861424,Rick and Morty,tvSeries,9.1,650189,2013,ts20233,4,12,https://www.netflix.com/title/80014749,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,tt2861424,Rick and Morty,tvSeries,9.1,650189,2013,ts20233,4,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.7e026005-b261-4750-97ac-72da097d3437,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,tt2861424,Rick and Morty,tvSeries,9.1,650189,2013,ts20233,4,12,https://play.max.com/video/watch/ef7d1c40-2ecc-471a-81a5-7fe06400240a?utm_source=universal_search,MAX,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,tt0411008,Lost,tvSeries,8.3,641221,2004,ts21848,2,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Flost-les-disparus%2F49VjIYAiy7oh&subId3=justappsvod,Disney+,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,tt0411008,Lost,tvSeries,8.3,641221,2004,ts21848,2,tous publics,https://www.netflix.com/title/70136118,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,tt0455275,Prison Break,tvSeries,8.3,627772,2005,ts21422,3,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fprison-break%2F7O2SFMVATNe5&subId3=justappsvod,Disney+,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,tt0455275,Prison Break,tvSeries,8.3,627772,2005,ts21422,3,tous publics,https://app.molotov.tv/channel/45/program/42000,MolotovTV,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,tt0455275,Prison Break,tvSeries,8.3,627772,2005,ts21422,3,tous publics,https://www.netflix.com/title/70140425,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,tt8111088,The Mandalorian,tvSeries,8.6,625351,2019,ts84392,1,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-mandalorian%2F3jLIGMDYINqD&subId3=justappsvod,Disney+,14+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,tt10048342,The Queen's Gambit,tvMiniSeries,8.5,617462,2020,ts89259,1,16::(self-applied),https://www.netflix.com/title/80234304,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,tt2306299,Vikings,tvSeries,8.5,617302,2013,ts22413,1,12,https://www.netflix.com/title/70301870,Netflix,16+,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,tt2560140,Attack on Titan,tvSeries,9.1,610714,2013,ts20682,5,16::(dvd rating),https://animationdigitalnetwork.com/video/662-attaque-des-titans-shingeki-no-kyojin/13074-episode-2,ADN,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,tt2560140,Attack on Titan,tvSeries,9.1,610714,2013,ts20682,5,16::(dvd rating),https://www.netflix.com/title/70299043,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,tt2560140,Attack on Titan,tvSeries,9.1,610714,2013,ts20682,5,16::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.28a9f684-21e7-1820-db3f-87f21a0dd1a5,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,tt2560140,Attack on Titan,tvSeries,9.1,610714,2013,ts20682,5,16::(dvd rating),https://www.crunchyroll.com/series/GR751KNZY/attack-on-titan,Crunchyroll,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,tt2560140,Attack on Titan,tvSeries,9.1,610714,2013,ts20682,5,16::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.ccbc22a6-c072-7744-9891-5b4742c69074,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
